;wetterstation_exp15;P_Inv_out_exp15;T_1_exp15;HP_Pel_exp15;HM4_VF_exp15;Hot_Tank_exp15;WP_senke_ein_exp15;Pyra1_exp15;HM10_VF_exp15;SCC_Cur_in_exp15;HM4_RET_exp15;U_grid_exp15;U_bat_exp15;SCC_vol_out_exp15;P_PV_exp15;HM1_RET_exp15;Zone_exp15;T_amb_exp15;HM10_RET_exp15;Inv_Cur_Out;PV_Pel_exp15;Inv_Cur_In;T_4_exp15;HM4_SUP_exp15;WP_Quelle_ein_exp15;U_PV_exp15;Inv_Volt_In_exp15;HM1_SUP_exp15;Cold_Tank_exp15;HM1_VF_exp15;COP_exp15;PV_Cur_exp15;WP_senke_aus_exp15;WP_Quelle_aus_exp15;P_Inv_loading_exp15;Pyra2_exp15;T_2_exp15;Pel_exp15;T_3_exp15;HM10_SUP_exp15
06.08.2021 11:00;20;0.12;22.62;0;-0.73;23.4;-99;72.53;0;1.51;-99;237.97;58.19;58.28;0.09;-99;22.13;21.44;-99;0.51;0.09;0;23.27;-99;-99;126.57;4;-99;22;0;0;0.7;-99;-99;0;165;24.22;0;24.5;-99
06.08.2021 11:15;19.5;0.12;22.64;0;-1;23.4;-99;96;0;1.43;-99;238;58.19;58.28;0.08;-99;22.26;19.96;-99;0.51;0.08;0;23.3;-99;-99;129.84;4;-99;22;0;0;0.64;-99;-99;0;187.8;;0;24.5;-99
06.08.2021 11:30;19.7;0.12;22.64;0;-0.7;23.4;-99;383.07;0;1.39;-99;238;58.19;58.28;0.08;-99;22.31;18.34;-99;0.51;0.08;0;23.3;-99;-99;134.93;4;-99;22;0;0;0.6;-99;-99;0;543.27;;0;24.5;-99
06.08.2021 11:45;20.4;0.12;22.62;0;-0.87;23.4;-99;655.2;0;1.37;-99;237.97;58.19;58.28;0.08;-99;22.31;18.51;-99;0.51;0.08;0;23.29;-99;-99;133.78;4;-99;22;0;0;0.6;-99;-99;0;820.47;;0;24.5;-99
06.08.2021 12:00;19.65;0.12;22.6;0;-0.8;23.4;-99;662.27;0;1.36;-99;237.9;58.19;58.28;0.08;-99;22.44;19.05;-99;0.52;0.08;0;23.29;-99;-99;132.31;4;-99;22;0;0;0.6;-99;-99;0;807.2;24.24;0;24.47;-99
06.08.2021 12:15;21.3;0.12;22.64;0;-0.67;23.4;-99;646.67;0;1.35;-99;237.8;58.19;58.28;0.08;-99;22.75;19.5;-99;0.51;0.08;0;23.31;-99;-99;132.02;4;-99;22;0;0;0.59;-99;-99;0;811.8;;0;24.51;-99
06.08.2021 12:30;21.2;0.12;22.65;0;-0.83;23.4;-99;625.29;0;1.34;-99;238;58.19;58.28;0.08;-99;23.09;20.51;-99;0.51;0.08;0;23.34;-99;-99;130.64;4;-99;22;0;0;0.6;-99;-99;0;808.41;;0;24.5;-99
06.08.2021 12:45;21.5;0.12;22.66;0;-0.8;23.4;-99;622.27;0;1.33;-99;237.93;58.19;58.28;0.08;-99;23.41;21.7;-99;0.51;0.08;0;23.36;-99;-99;129.81;4;-99;22;0;0;0.6;-99;-99;0;820.21;;0;24.51;-99
06.08.2021 13:00;22;0.12;22.61;0;-0.83;23.4;-99;468.07;0;1.32;-99;237.83;58.19;58.28;0.08;-99;23.72;22.51;-99;0.5;0.08;0;23.29;-99;-99;129.39;4;-99;22;0;0;0.6;-99;-99;0;634.13;24.19;0;24.49;-99
06.08.2021 13:15;22.6;0.12;22.61;0;-0.67;23.4;-99;581.87;0;1.33;-99;237.93;58.19;58.28;0.08;-99;24;23.14;-99;0.51;0.08;0;23.28;-99;-99;129.72;4;-99;22;0;0;0.6;-99;-99;0;811.4;;0;24.48;-99
06.08.2021 13:30;22.65;0.12;22.62;0;-0.9;23.4;-99;612.33;0;1.32;-99;237.9;58.19;58.28;0.08;-99;24.23;24.46;-99;0.51;0.08;0;23.3;-99;-99;128.95;4;-99;22;0;0;0.6;-99;-99;0;881;;0;24.49;-99
06.08.2021 13:45;21.8;0.12;22.64;0;-0.73;23.4;-99;503.1;0;1.32;-99;237.9;58.19;58.28;0.08;-99;24.49;27.1;-99;0.51;0.08;0;23.32;-99;-99;127.23;4;-99;22;0;0;0.6;-99;-99;0;777.66;;0;24.5;-99
06.08.2021 14:00;22.85;0.12;22.65;0;-0.97;23.4;-99;188.47;0;1.31;-99;237.9;58.19;58.28;0.08;-99;24.82;27.86;-99;0.51;0.08;0;23.35;-99;-99;126.53;4;-99;22;0;0;0.6;-99;-99;0;329.87;24.21;0;24.5;-99
06.08.2021 14:15;22.5;0.12;22.66;0;-0.67;23.4;-99;117.53;0;1.31;-99;237.97;58.19;58.28;0.08;-99;25.08;26.08;-99;0.5;0.08;0;23.38;-99;-99;126.12;4;-99;22;0;0;0.61;-99;-99;0;185.67;;0;24.51;-99
06.08.2021 14:30;22.4;0.12;22.68;0;-0.73;23.4;-99;229;0;1.32;-99;237.97;58.19;58.28;0.08;-99;25.15;26.19;-99;0.51;0.08;0;23.37;-99;-99;129.04;4;-99;22;0;0;0.6;-99;-99;0;424.47;;0;24.5;-99
06.08.2021 14:45;22.7;0.12;22.69;0;-0.8;23.4;-99;162.83;0;1.31;-99;237.87;58.19;58.28;0.08;-99;25.17;26.48;-99;0.51;0.08;0;23.4;-99;-99;128.08;4;-99;22;0;0;0.6;-99;-99;0;291.2;;0;24.52;-99
06.08.2021 15:00;23.45;0.12;22.73;0;-0.8;23.4;-99;185.45;0;1.32;-99;237.9;58.19;58.28;0.08;-99;25.24;26.2;-99;0.51;0.08;0;23.45;-99;-99;128.89;4;-99;22;0;0;0.6;-99;-99;0;373.07;24.24;0;24.58;-99
06.08.2021 15:15;23.2;0.12;22.71;0;-0.87;23.4;-99;110;0;1.31;-99;237.9;58.19;58.28;0.08;-99;25.32;25.79;-99;0.5;0.08;0;23.41;-99;-99;127.21;4;-99;22;0;0;0.6;-99;-99;0;227.13;;0;24.55;-99
06.08.2021 15:30;23.05;0.12;22.7;0;-0.87;23.4;-99;281.13;0;1.32;-99;237.97;58.19;58.28;0.08;-99;25.41;26.2;-99;0.51;0.08;0;23.41;-99;-99;130.36;4;-99;22;0;0;0.59;-99;-99;0;588.76;;0;24.51;-99
06.08.2021 15:45;24.1;0.12;22.7;0;-0.57;23.4;-99;183.87;0;1.32;-99;238;58.19;58.28;0.08;-99;25.5;29.39;-99;0.5;0.08;0;23.41;-99;-99;127.46;4;-99;22;0;0;0.6;-99;-99;0;410.8;;0;24.53;-99
06.08.2021 16:00;23;0.12;22.72;0;-0.73;23.4;-99;117.33;0;1.32;-99;237.87;58.19;58.28;0.08;-99;25.64;27.55;-99;0.51;0.08;0;23.42;-99;-99;128.14;4;-99;22;0;0;0.6;-99;-99;0;277.4;24.23;0;24.55;-99
06.08.2021 16:15;22.4;0.12;22.71;0;-0.67;23.4;-99;235.73;0;1.32;-99;237.97;58.19;58.28;0.08;-99;25.76;27.54;-99;0.51;0.08;0;23.43;-99;-99;129.86;4;-99;22;0;0;0.59;-99;-99;0;595.8;;0;24.56;-99
06.08.2021 16:30;23.35;0.12;22.72;0;-0.67;23.4;-99;148.41;0;1.31;-99;237.93;58.19;58.28;0.08;-99;25.86;30.5;-99;0.51;0.08;0;23.44;-99;-99;126.52;4;-99;22;0;0;0.61;-99;-99;0;360.48;;0;24.57;-99
06.08.2021 16:45;23.2;0.12;22.77;0;-0.6;23.4;-99;82.53;0;1.31;-99;237.97;58.19;58.28;0.08;-99;25.99;29.93;-99;0.5;0.08;0;23.47;-99;-99;124.72;4;-99;22.04;0;0;0.61;-99;-99;0;155.67;;0;24.63;-99
06.08.2021 17:00;22.9;0.12;22.79;0;-0.57;23.4;-99;137.53;0;1.31;-99;237.97;58.19;58.28;0.08;-99;26.08;27.32;-99;0.51;0.08;0;23.49;-99;-99;130.28;4;-99;22.1;0;0;0.59;-99;-99;0;476.07;24.28;0;24.62;-99
06.08.2021 17:15;23.6;0.12;22.76;0;-0.7;23.4;-99;124.53;0;1.32;-99;237.97;58.19;58.28;0.08;-99;26.14;28.35;-99;0.5;0.08;0;23.46;-99;-99;129.48;4;-99;22.1;0;0;0.59;-99;-99;0;504.4;;0;24.6;-99
06.08.2021 17:30;23.6;0.12;22.81;0;-0.7;23.4;-99;115;0;1.32;-99;237.93;58.19;58.28;0.08;-99;26.21;29.71;-99;0.5;0.08;0;23.49;-99;-99;129.26;4;-99;22.1;0;0;0.59;-99;-99;0;442.13;;0;24.62;-99
06.08.2021 17:45;23.4;0.12;22.82;0;-0.9;23.4;-99;86.07;0;1.32;-99;237.93;58.19;58.28;0.08;-99;26.31;29.3;-99;0.5;0.08;0;23.51;-99;-99;126.88;4;-99;22.1;0;0;0.6;-99;-99;0;246.73;;0;24.64;-99
06.08.2021 18:00;22.65;0.12;22.82;0;-0.63;23.4;-99;101.5;0;1.31;-99;237.9;58.19;58.28;0.08;-99;26.42;28.03;-99;0.51;0.08;0;23.51;-99;-99;129.21;4;-99;22.1;0;0;0.59;-99;-99;0;381.52;24.29;0;24.64;-99
06.08.2021 18:15;22.7;0.12;22.84;0;-1.07;23.4;-99;71.72;0;1.32;-99;237.97;58.19;58.28;0.08;-99;26.5;27.82;-99;0.51;0.08;0;23.51;-99;-99;125.18;4;-99;22.1;0;0;0.61;-99;-99;0;201.21;;0;24.65;-99
06.08.2021 18:30;23.1;0.12;22.86;0;-0.77;23.4;-99;45.2;0;1.31;-99;238;58.19;58.28;0.08;-99;26.58;26.55;-99;0.5;0.08;0;23.53;-99;-99;122.72;4;-99;22.1;0;0;0.62;-99;-99;0;104.33;;0;24.65;-99
06.08.2021 18:45;22.9;0.12;22.88;0;-0.9;23.4;-99;64.67;0;1.31;-99;238;58.19;58.28;0.08;-99;26.63;25.94;-99;0.5;0.08;0;23.58;-99;-99;126.97;4;-99;22.1;0;0;0.6;-99;-99;0;225.79;;0;24.7;-99
06.08.2021 19:00;22.85;0.12;22.89;0;-0.7;23.4;-99;40.27;0;1.31;-99;237.9;58.19;58.28;0.08;-99;26.66;26.41;-99;0.51;0.08;0;23.6;-99;-99;122.54;4;-99;22.16;0;0;0.62;-99;-99;0;99.8;24.32;0;24.69;-99
06.08.2021 19:15;22.3;0.12;22.88;0;-0.8;23.4;-99;37.17;0;1.3;-99;237.77;58.19;58.28;0.08;-99;26.68;25.77;-99;0.52;0.08;0;23.56;-99;-99;122.2;4;-99;22.2;0;0;0.62;-99;-99;0;86.74;;0;24.69;-99
06.08.2021 19:30;21.45;0.12;22.89;0;-0.67;23.4;-99;25.07;0;1.32;-99;237.93;58.19;58.28;0.08;-99;26.67;25.01;-99;0.5;0.08;0;23.55;-99;-99;115.22;4;-99;22.2;0;0;0.67;-99;-99;0;49.2;;0;24.69;-99
06.08.2021 19:45;20.5;0.12;22.92;0;-0.77;23.4;-99;8.07;0;0.81;-99;238;58.06;58.17;0.05;-99;26.62;24.38;-99;0.51;0.05;0;23.61;-99;-99;90.96;4;-99;22.2;0;0;0.53;-99;-99;0;21.86;;0;24.7;-99
06.08.2021 20:00;20;0.12;22.89;0;-0.83;23.4;-99;0;0;0.48;-99;237.97;57.8;57.9;0.03;-99;26.54;23.8;-99;0.5;0.03;0;23.55;-99;-99;78.92;4;-99;22.2;0;0;0.37;-99;-99;0;13.1;24.32;0;24.68;-99
06.08.2021 20:15;19.6;0.12;22.91;0;-0.87;23.4;-99;0;0;0.42;-99;237.93;57.59;57.69;0.02;-99;26.45;23.24;-99;0.5;0.02;0;23.61;-99;-99;69.49;4;-99;22.2;0;0;0.34;-99;-99;0;25.73;;0;24.7;-99
06.08.2021 20:30;19.2;0.12;22.96;0;-0.8;23.4;-99;0;0;0.12;-99;237.93;57.39;57.48;0.01;-99;26.35;22.69;-99;0.51;0.01;0;23.66;-99;-99;96.43;4;-99;22.2;0;0;0.1;-99;-99;0;1.67;;0;24.7;-99
06.08.2021 20:45;18.6;0.12;22.91;0;-0.83;23.4;-99;0;0;0.02;-99;237.97;57.22;57.3;0;-99;26.23;22.14;-99;0.5;0;0;23.6;-99;-99;99.81;4;-99;22.2;0;0;0.01;-99;-99;0;0;;0;24.69;-99
06.08.2021 21:00;17.8;0.12;22.9;0;-0.9;23.4;-99;0;0;0;-99;237.93;57.09;57.16;0;-99;26.1;21.48;-99;0.5;0;0;23.57;-99;-99;88.5;4;-99;22.2;0;0;0;-99;-99;0;0;24.27;0;24.67;-99
06.08.2021 21:15;17.3;0.12;22.92;0;-0.77;23.4;-99;0;0;0;-99;238;56.99;57.03;0;-99;25.94;20.62;-99;0.5;0;0;23.59;-99;-99;48.17;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.69;-99
06.08.2021 21:30;17.25;0.12;22.9;0;-0.83;23.4;-99;0;0;0;-99;237.93;56.89;56.94;0;-99;25.78;19.88;-99;0.5;0;0;23.57;-99;-99;17.97;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.64;-99
06.08.2021 21:45;17;0.12;22.9;0;-0.77;23.4;-99;0;0;0;-99;237.93;56.82;56.86;0;-99;25.59;19.46;-99;0.5;0;0;23.57;-99;-99;6.75;4;-99;22.2;0;0;0;-99;-99;0;16.4;;0;24.63;-99
06.08.2021 22:00;16.65;0.12;22.9;0;-0.87;23.4;-99;0;0;0;-99;237.93;56.79;56.81;0;-99;25.4;19.16;-99;0.51;0;0;23.56;-99;-99;5.4;4;-99;22.2;0;0;0;-99;-99;0;0;24.23;0;24.64;-99
06.08.2021 22:15;16.3;0.12;22.9;0;-0.83;23.4;-99;0;0;0;-99;237.87;56.72;56.76;0;-99;25.2;18.83;-99;0.51;0;0;23.57;-99;-99;5.21;4;-99;22.2;0;0;0;-99;-99;0;17.03;;0;24.63;-99
06.08.2021 22:30;16.1;0.12;22.9;0;-0.73;23.4;-99;0;0;0;-99;237.97;56.72;56.73;0;-99;25.02;18.48;-99;0.5;0;0;23.56;-99;-99;5.18;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.64;-99
06.08.2021 22:45;16;0.12;22.9;0;-0.93;23.4;-99;0;0;0;-99;237.97;56.64;56.69;0;-99;24.83;18.17;-99;0.51;0;0;23.54;-99;-99;5.18;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.62;-99
06.08.2021 23:00;15.8;0.12;22.89;0;-0.57;23.4;-99;0;0;0;-99;238;56.65;56.67;0;-99;24.64;18;-99;0.5;0;0;23.56;-99;-99;5.21;4;-99;22.2;0;0;0;-99;-99;0;0;24.22;0;24.61;-99
06.08.2021 23:15;15.8;0.12;22.9;0;-0.83;23.4;-99;0;0;0;-99;237.97;56.64;56.66;0;-99;24.45;17.88;-99;0.5;0;0;23.54;-99;-99;5.2;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.62;-99
06.08.2021 23:30;15.6;0.12;22.9;0;-0.67;23.4;-99;0;0;0;-99;237.9;56.64;56.63;0;-99;24.27;17.76;-99;0.51;0;0;23.56;-99;-99;5.2;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.61;-99
06.08.2021 23:45;15.7;0.12;22.9;0;-0.93;23.4;-99;0;0;0;-99;237.97;56.61;56.62;0;-99;24.09;17.57;-99;0.5;0;0;23.58;-99;-99;5.21;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.62;-99
07.08.2021 00:00;15.65;0.12;22.92;0;-0.63;23.4;-99;0;0;0;-99;237.9;56.55;56.62;0;-99;23.92;17.47;-99;0.5;0;0;23.59;-99;-99;5.19;4;-99;22.2;0;0;0;-99;-99;0;0;24.23;0;24.64;-99
07.08.2021 00:15;15.4;0.12;22.89;0;-0.57;23.4;-99;0;0;0;-99;237.97;56.55;56.6;0;-99;23.75;17.29;-99;0.51;0;0;23.55;-99;-99;5.19;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.61;-99
07.08.2021 00:30;14.9;0.12;22.89;0;-0.57;23.4;-99;0;0;0;-99;237.8;56.56;56.59;0;-99;23.58;17.05;-99;0.51;0;0;23.55;-99;-99;5.2;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.61;-99
07.08.2021 00:45;15.4;0.12;22.92;0;-0.7;23.4;-99;0;0;0;-99;237.93;56.55;56.59;0;-99;23.41;16.9;-99;0.51;0;0;23.61;-99;-99;5.22;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.65;-99
07.08.2021 01:00;15.3;0.12;22.9;0;-0.73;23.4;-99;0;0;0;-99;237.92;56.55;56.59;0;-99;23.23;16.71;-99;0.5;0;0;23.55;-99;-99;5.2;4;-99;22.2;0;0;0;-99;-99;0;0;24.19;0;24.61;-99
07.08.2021 01:15;14.8;0.12;22.88;0;-0.8;23.4;-99;0;0;0;-99;238;56.55;56.59;0;-99;23.07;16.6;-99;0.5;0;0;23.56;-99;-99;5.22;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.61;-99
07.08.2021 01:30;15.05;0.12;22.85;0;-0.9;23.4;-99;0;0;0;-99;237.9;56.55;56.59;0;-99;22.91;16.6;-99;0.5;0;0;23.52;-99;-99;5.23;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.57;-99
07.08.2021 01:45;14.7;0.12;22.87;0;-0.8;23.4;-99;0;0;0;-99;238;56.55;56.58;0;-99;22.77;16.6;-99;0.51;0;0;23.55;-99;-99;5.23;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.59;-99
07.08.2021 02:00;14.7;0.12;22.84;0;-0.73;23.4;-99;0;0;0;-99;237.93;56.55;56.56;0;-99;22.63;16.6;-99;0.5;0;0;23.51;-99;-99;5.22;4;-99;22.2;0;0;0;-99;-99;0;0;24.11;0;24.53;-99
07.08.2021 02:15;15.2;0.12;22.84;0;-0.77;23.4;-99;0;0;0;-99;238;56.55;56.56;0;-99;22.49;16.6;-99;0.51;0;0;23.51;-99;-99;5.26;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.53;-99
07.08.2021 02:30;15.3;0.12;22.84;0;-0.53;23.34;-99;0;0;0;-99;237.83;56.55;56.56;0;-99;22.36;16.6;-99;0.52;0;0;23.5;-99;-99;5.24;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.5;-99
07.08.2021 02:45;15;0.12;22.83;0;-0.8;23.3;-99;0;0;0;-99;237.9;56.55;56.56;0;-99;22.24;16.6;-99;0.51;0;0;23.5;-99;-99;5.26;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.51;-99
07.08.2021 03:00;15;0.12;22.84;0;-0.93;23.3;-99;0;0;0;-99;237.97;56.55;56.56;0;-99;22.13;16.63;-99;0.51;0;0;23.5;-99;-99;5.26;4;-99;22.2;0;0;0;-99;-99;0;0;24.07;0;24.51;-99
07.08.2021 03:15;15;0.12;22.81;0;-0.83;23.3;-99;0;0;0;-99;237.97;56.55;56.56;0;-99;22.02;16.7;-99;0.51;0;0;23.49;-99;-99;5.28;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.5;-99
07.08.2021 03:30;15.55;0.12;22.83;0;-0.8;23.3;-99;0;0;0;-99;237.9;56.55;56.56;0;-99;21.93;16.78;-99;0.51;0;0;23.49;-99;-99;5.31;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.5;-99
07.08.2021 03:45;15.4;0.12;22.8;0;-0.77;23.3;-99;0;0;0;-99;237.8;56.55;56.56;0;-99;21.83;16.8;-99;0.5;0;0;23.49;-99;-99;5.25;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.5;-99
07.08.2021 04:00;15.5;0.12;22.79;0;-0.67;23.3;-99;0;0;0;-99;237.9;56.55;56.56;0;-99;21.74;16.67;-99;0.51;0;0;23.47;-99;-99;5.25;4;-99;22.2;0;0;0;-99;-99;0;0;24.04;0;24.5;-99
07.08.2021 04:15;15.4;0.12;22.79;0;-0.83;23.3;-99;0;0;0;-99;237.93;56.55;56.56;0;-99;21.66;16.6;-99;0.51;0;0;23.46;-99;-99;5.29;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.5;-99
07.08.2021 04:30;15.35;0.12;22.78;0;-0.63;23.3;-99;0;0;0;-99;237.93;56.54;56.54;0;-99;21.56;16.6;-99;0.5;0;0;23.46;-99;-99;5.3;4;-99;22.2;0;0;0;-99;-99;0;0;;0;24.47;-99
07.08.2021 04:45;15.6;0.12;22.76;0;-0.73;23.3;-99;0;0;0;-99;237.93;56.51;56.53;0;-99;21.48;16.61;-99;0.5;0;0;23.45;-99;-99;5.32;4;-99;22.18;0;0;0;-99;-99;0;0;;0;24.45;-99
07.08.2021 05:00;15.5;0.12;22.77;0;-0.73;23.3;-99;0;0;0;-99;238;56.48;56.53;0;-99;21.41;16.7;-99;0.5;0;0;23.44;-99;-99;5.38;4;-99;22.1;0;0;0;-99;-99;0;0;24.01;0;24.46;-99
07.08.2021 05:15;15.7;0.12;22.76;0;-0.63;23.3;-99;0;0;0;-99;237.93;56.47;56.53;0;-99;21.34;16.7;-99;0.5;0;0;23.43;-99;-99;5.79;4;-99;22.1;0;0;0;-99;-99;0;0;;0;24.43;-99
07.08.2021 05:30;15.5;0.12;22.75;0;-0.9;23.3;-99;0;0;0;-99;237.93;56.47;56.53;0;-99;21.27;16.8;-99;0.5;0;0;23.44;-99;-99;11.52;4;-99;22.1;0;0;0;-99;-99;0;0;;0;24.41;-99
07.08.2021 05:45;15.5;0.12;22.75;0;-0.7;23.3;-99;0;0;0;-99;238;56.47;56.56;0;-99;21.21;16.9;-99;0.5;0;0;23.43;-99;-99;53.27;4;-99;22.1;0;0;0;-99;-99;0;0;;0;24.41;-99
07.08.2021 06:00;15.65;0.12;22.74;0;-0.8;23.21;-99;0;0;0;-99;237.87;56.47;56.59;0;-99;21.16;16.9;-99;0.5;0;0;23.42;-99;-99;93.8;4;-99;22.1;0;0;0;-99;-99;0;0;23.99;0;24.4;-99
07.08.2021 06:15;15.5;0.12;22.73;0;-0.8;23.2;-99;0;0;0.03;-99;237.93;56.48;56.58;0;-99;21.11;16.87;-99;0.51;0;0;23.4;-99;-99;100.36;4;-99;22.1;0;0;0.02;-99;-99;0;0;;0;24.4;-99
07.08.2021 06:30;15.75;0.12;22.73;0;-0.87;23.2;-99;0;0;0.18;-99;237.97;56.47;56.59;0.01;-99;21.05;16.78;-99;0.51;0.01;0;23.41;-99;-99;88.44;4;-99;22.1;0;0;0.16;-99;-99;0;6.87;;0;24.4;-99
07.08.2021 06:45;15.8;0.12;22.72;0;-0.73;23.2;-99;0.69;0;0.42;-99;237.93;56.48;56.59;0.02;-99;20.99;16.7;-99;0.5;0.02;0;23.4;-99;-99;75.62;4;-99;22.1;0;0;0.31;-99;-99;0;14.93;;0;24.4;-99
07.08.2021 07:00;15.75;0.12;22.71;0;-0.77;23.2;-99;17.4;0;0.9;-99;238;56.54;56.63;0.05;-99;20.94;16.7;-99;0.5;0.05;0;23.4;-99;-99;97.09;4;-99;22.1;0;0;0.54;-99;-99;0;28.07;23.97;0;24.4;-99
07.08.2021 07:15;16.1;0.12;22.72;0;-0.9;23.2;-99;30.55;0;1.76;-99;237.9;56.56;56.69;0.1;-99;20.89;16.82;-99;0.51;0.1;0;23.4;-99;-99;109.42;4;-99;22.1;0;0;0.91;-99;-99;0;49.52;;0;24.4;-99
07.08.2021 07:30;16.4;0.12;22.7;0;-0.83;23.2;-99;46.83;0;2.59;-99;237.93;56.64;56.76;0.15;-99;20.85;17.17;-99;0.5;0.15;0;23.39;-99;-99;111.7;4;-99;22.1;0;0;1.33;-99;-99;0;75.03;;0;24.4;-99
07.08.2021 07:45;16.4;0.12;22.71;0;-0.83;23.2;-99;55.24;0;3.02;-99;237.93;56.7;56.83;0.17;-99;20.82;17.45;-99;0.5;0.17;0;23.37;-99;-99;112.16;4;-99;22.1;0;0;1.52;-99;-99;0;87.73;;0;24.39;-99
07.08.2021 08:00;16.65;0.12;22.7;0;-0.67;23.2;-99;74.67;0;3.69;-99;237.9;56.79;56.92;0.21;-99;20.81;17.88;-99;0.51;0.21;0;23.37;-99;-99;113.96;4;-99;22.1;0;0;1.86;-99;-99;0;123.13;23.96;0;24.36;-99
07.08.2021 08:15;17.2;0.12;22.71;0;-0.67;23.2;-99;136.87;0;4.79;-99;237.93;56.93;57.04;0.27;-99;20.82;18.45;-99;0.51;0.27;0;23.37;-99;-99;116.47;4;-99;22.1;0;0;2.34;-99;-99;0;191.87;;0;24.34;-99
07.08.2021 08:30;17.5;0.12;22.71;0;-0.67;23.2;-99;44.2;0;4;-99;237.9;56.91;57.05;0.23;-99;20.88;19.15;-99;0.5;0.23;0;23.36;-99;-99;112.26;4;-99;22.1;0;0;2.04;-99;-99;0;110.47;;0;24.32;-99
07.08.2021 08:45;17.3;0.12;22.7;0;-0.47;23.2;-99;65.27;0;4.01;-99;237.93;56.97;57.08;0.23;21.81;20.96;19.35;-99;0.51;0.23;0;23.36;-99;-99;112.86;4;19.45;22.1;17.07;0;2.02;-99;-99;0;112.07;;0;24.29;-99
07.08.2021 09:00;17.6;0.12;22.7;0;-0.77;23.2;-99;73.33;0;4.47;-99;237.97;57;57.14;0.26;-99;21.02;19.6;-99;0.5;0.26;0;23.36;-99;-99;112.97;4;-99;22.1;3.6;0;2.27;-99;-99;0;127.8;23.95;0;24.23;-99
07.08.2021 09:15;18;0.12;22.71;0;-0.87;23.2;-99;106.67;0;6.74;-99;237.9;57.15;57.29;0.39;-99;21.08;19.84;-99;0.51;0.39;0;23.37;-99;-99;114.39;4;-99;22.1;0;0;3.39;-99;-99;0;196.47;;0;24.22;-99
07.08.2021 09:30;18.45;0.12;22.7;0;-0.67;23.2;-99;94.33;0;6.27;-99;237.93;57.16;57.32;0.36;-99;21.15;20.55;-99;0.51;0.36;0;23.35;-99;-99;114.15;4;-99;22.1;0;0;3.16;-99;-99;0;176.8;;0;24.2;-99
07.08.2021 09:45;18.6;0.12;22.7;0;-0.8;23.2;-99;71.14;0;5.74;-99;237.9;57.17;57.32;0.33;-99;21.24;21.11;-99;0.5;0.33;0;23.36;-99;-99;113.24;4;-99;22.1;0;0;2.92;-99;-99;0;183.73;;0;24.2;-99
07.08.2021 10:00;18.85;0.12;22.7;0;-0.87;23.2;-99;93.66;0;7.1;-99;237.9;57.32;57.48;0.41;-99;21.34;21.66;-99;0.51;0.41;0;23.37;-99;-99;113.63;4;-99;22.1;0;0;3.6;-99;-99;0;200.53;23.94;0;24.21;-99
07.08.2021 10:15;18.7;0.12;22.69;0;-0.93;23.2;-99;108.81;0;7.6;-99;237.9;57.47;57.63;0.44;-99;21.45;22.22;-99;0.5;0.44;0;23.35;-99;-99;113.49;4;-99;22.1;0;0;3.91;-99;-99;0;219.64;;0;24.21;-99
07.08.2021 10:30;18.95;0.12;22.69;0;-0.73;23.2;-99;71.93;0;5.86;-99;237.93;57.63;57.78;0.34;-99;21.58;22.3;-99;0.5;0.34;0;23.34;-99;-99;112.19;4;-99;22.1;0;0;3.02;-99;-99;0;165.73;;0;24.2;-99
07.08.2021 10:45;19.2;0.12;22.7;0;-0.83;23.2;-99;64.67;0;4.87;-99;237.93;57.93;58.07;0.28;-99;21.73;22.3;-99;0.51;0.28;0;23.33;-99;-99;112.2;4;-99;22.1;0;0;2.52;-99;-99;0;135.47;;0;24.2;-99
07.08.2021 11:00;19.3;0.12;22.71;0;-0.87;23.2;-99;38.4;0;2.38;-99;237.9;58.2;58.32;0.14;-99;21.86;22.26;-99;0.51;0.14;0;23.36;-99;-99;118.57;4;-99;22.1;0;0;1.2;-99;-99;0;87.4;23.95;0;24.22;-99
07.08.2021 11:15;18.7;0.12;22.7;0;-0.97;23.2;-99;34.33;0;1.66;-99;238;58.19;58.28;0.1;-99;21.97;22.07;-99;0.5;0.1;0;23.33;-99;-99;123.92;4;-99;22.1;0;0;0.78;-99;-99;0;84.47;;0;24.21;-99
