;wetterstation_exp15;P_Inv_out_exp15;T_1_exp15;HP_Pel_exp15;HM4_VF_exp15;Hot_Tank_exp15;WP_senke_ein_exp15;Pyra1_exp15;HM10_VF_exp15;SCC_Cur_in_exp15;HM4_RET_exp15;U_grid_exp15;U_bat_exp15;SCC_vol_out_exp15;P_PV_exp15;HM1_RET_exp15;Zone_exp15;T_amb_exp15;HM10_RET_exp15;Inv_Cur_Out;PV_Pel_exp15;Inv_Cur_In;T_4_exp15;HM4_SUP_exp15;WP_Quelle_ein_exp15;U_PV_exp15;Inv_Volt_In_exp15;HM1_SUP_exp15;Cold_Tank_exp15;HM1_VF_exp15;COP_exp15;PV_Cur_exp15;WP_senke_aus_exp15;WP_Quelle_aus_exp15;P_Inv_loading_exp15;Pyra2_exp15;T_2_exp15;Pel_exp15;T_3_exp15;HM10_SUP_exp15
2022/12/31 13:15:00;19.70;0.12;14.83;0.00;-0.47;22.20;-99.00;222.27;0.00;1.64;-99.00;238.17;56.03;56.13;0.09;-99.00;20.82;21.03;-99.00;0.50;0.09;0.00;15.03;-99.00;-99.00;80.57;4.00;-99.00;14.09;0.00;0.00;1.16;-99.00;-99.00;0.00;139.20;;0.00;24.20;-99.00
2022/12/31 13:30:00;19.60;0.12;14.83;0.00;-0.77;22.20;-99.00;211.53;0.00;1.77;-99.00;238.23;56.03;56.15;0.10;-99.00;21.05;20.75;-99.00;0.50;0.10;0.00;15.03;-99.00;-99.00;79.30;4.00;-99.00;14.10;0.00;0.00;1.26;-99.00;-99.00;0.00;146.21;;0.00;24.19;-99.00
2022/12/31 13:45:00;19.70;0.12;14.85;0.00;-0.80;22.20;-99.00;149.87;0.00;1.49;-99.00;238.23;56.03;56.12;0.08;-99.00;21.19;20.57;-99.00;0.50;0.08;0.00;15.03;-99.00;-99.00;77.39;4.00;-99.00;14.10;0.00;0.00;1.10;-99.00;-99.00;0.00;117.36;;0.00;24.18;-99.00
2022/12/31 14:00:00;19.20;0.12;14.88;0.00;-0.50;22.20;-99.00;125.27;0.00;1.33;-99.00;238.23;56.03;56.11;0.07;-99.00;21.28;20.32;-99.00;0.51;0.08;0.00;15.07;-99.00;-99.00;74.80;4.00;-99.00;14.10;0.00;0.00;1.02;-99.00;-99.00;0.00;106.67;23.17;0.00;24.19;-99.00
2022/12/31 14:15:00;19.10;0.12;14.93;0.00;-0.60;22.20;-99.00;104.00;0.00;1.20;-99.00;238.13;55.98;56.09;0.07;-99.00;21.32;20.11;-99.00;0.50;0.07;0.00;15.10;-99.00;-99.00;75.56;4.00;-99.00;14.10;0.00;0.00;0.90;-99.00;-99.00;0.00;96.33;;0.00;24.20;-99.00
2022/12/31 14:30:00;19.20;0.12;14.92;0.00;-0.73;22.20;-99.00;81.73;0.00;1.01;-99.00;238.17;55.96;56.06;0.06;-99.00;21.33;19.95;-99.00;0.51;0.05;0.00;15.06;-99.00;-99.00;74.27;4.00;-99.00;14.10;0.00;0.00;0.74;-99.00;-99.00;0.00;81.03;;0.00;24.15;-99.00
2022/12/31 14:45:00;19.60;0.12;14.91;0.00;-0.73;22.20;-99.00;65.87;0.00;0.88;-99.00;238.17;55.96;56.03;0.05;-99.00;21.30;19.77;-99.00;0.50;0.05;0.00;15.08;-99.00;-99.00;73.32;4.00;-99.00;14.18;0.00;0.00;0.66;-99.00;-99.00;0.00;66.07;;0.00;24.14;-99.00
2022/12/31 15:00:00;19.60;0.12;14.94;0.00;-0.63;22.20;-99.00;60.07;0.00;0.81;-99.00;238.03;55.94;56.00;0.05;-99.00;21.25;19.57;-99.00;0.51;0.05;0.00;15.10;-99.00;-99.00;72.26;4.00;-99.00;14.20;0.00;0.00;0.63;-99.00;-99.00;0.00;59.73;23.11;0.00;24.12;-99.00
2022/12/31 15:15:00;19.50;0.12;14.96;0.00;-0.47;22.20;-99.00;51.27;0.00;0.69;-99.00;238.10;55.86;55.99;0.04;-99.00;21.19;19.36;-99.00;0.51;0.04;0.00;15.08;-99.00;-99.00;70.94;4.00;-99.00;14.20;0.00;0.00;0.55;-99.00;-99.00;0.00;51.73;;0.00;24.11;-99.00
2022/12/31 15:30:00;19.55;0.12;14.96;0.00;-0.73;22.20;-99.00;33.47;0.00;0.36;-99.00;238.63;55.86;55.95;0.02;-99.00;21.13;19.12;-99.00;0.50;0.02;0.00;15.10;-99.00;-99.00;80.12;4.00;-99.00;14.20;0.00;0.00;0.30;-99.00;-99.00;0.00;34.47;;0.00;24.10;-99.00
2022/12/31 15:45:00;19.30;0.12;14.95;0.00;-0.57;22.20;-99.00;23.38;0.00;0.21;-99.00;238.87;55.86;55.93;0.01;-99.00;21.05;18.92;-99.00;0.50;0.01;0.00;15.11;-99.00;-99.00;83.78;4.00;-99.00;14.20;0.00;0.00;0.17;-99.00;-99.00;0.00;23.93;;0.00;24.10;-99.00
2022/12/31 16:00:00;18.95;0.12;14.95;0.00;-0.50;22.20;-99.00;12.67;0.00;0.07;-99.00;238.93;55.80;55.90;0.00;-99.00;20.97;18.74;-99.00;0.50;0.00;0.00;15.11;-99.00;-99.00;93.01;4.00;-99.00;14.20;0.00;0.00;0.06;-99.00;-99.00;0.00;11.53;23.07;0.00;24.10;-99.00
2022/12/31 16:15:00;18.40;0.12;14.96;0.00;-0.87;22.20;-99.00;0.00;0.00;0.05;-99.00;238.87;55.78;55.88;0.00;-99.00;20.88;18.60;-99.00;0.50;0.00;0.00;15.11;-99.00;-99.00;107.58;4.00;-99.00;14.20;0.00;0.00;0.01;-99.00;-99.00;0.00;0.00;;0.00;24.09;-99.00
2022/12/31 16:30:00;16.90;0.12;14.97;0.00;-0.73;22.20;-99.00;0.00;0.00;0.00;-99.00;238.93;55.78;55.87;0.00;-99.00;20.78;18.60;-99.00;0.50;0.00;0.00;15.13;-99.00;-99.00;96.57;4.00;-99.00;14.20;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.09;-99.00
2022/12/31 16:45:00;15.70;0.12;15.01;0.00;-0.70;22.20;-99.00;0.00;0.00;0.01;-99.00;238.87;55.78;55.87;0.00;-99.00;20.69;18.43;-99.00;0.50;0.00;0.00;15.20;-99.00;-99.00;82.69;4.00;-99.00;14.20;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.11;-99.00
2022/12/31 17:00:00;15.80;0.12;15.01;0.00;-0.80;22.20;-99.00;0.00;0.00;0.01;-99.00;238.87;55.78;55.84;0.00;-99.00;20.59;18.15;-99.00;0.50;0.00;0.00;15.19;-99.00;-99.00;55.75;4.00;-99.00;14.20;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;23.08;0.00;24.09;-99.00
2022/12/31 17:15:00;15.80;0.12;15.04;0.00;-0.53;22.20;-99.00;0.00;0.00;0.00;-99.00;238.87;55.78;55.81;0.00;-99.00;20.49;18.10;-99.00;0.50;0.00;0.00;15.21;-99.00;-99.00;20.33;4.00;-99.00;14.22;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.09;-99.00
2022/12/31 17:30:00;14.75;0.12;15.03;0.00;-0.70;22.20;-99.00;0.00;0.00;0.00;-99.00;238.73;55.78;55.81;0.00;-99.00;20.40;18.10;-99.00;0.51;0.00;0.00;15.23;-99.00;-99.00;9.31;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.08;-99.00
2022/12/31 17:45:00;14.30;0.12;15.05;0.00;-0.93;22.20;-99.00;0.00;0.00;0.00;-99.00;238.93;55.79;55.81;0.00;-99.00;20.31;18.10;-99.00;0.51;0.00;0.00;15.23;-99.00;-99.00;7.15;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.08;-99.00
2022/12/31 18:00:00;14.25;0.12;15.05;0.00;-0.57;22.13;-99.00;0.00;0.00;0.00;-99.00;238.77;55.78;55.81;0.00;-99.00;20.23;18.10;-99.00;0.50;0.00;0.00;15.24;-99.00;-99.00;7.01;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;16.00;23.02;0.00;24.07;-99.00
2022/12/31 18:15:00;14.00;0.12;15.07;0.00;-1.03;22.10;-99.00;0.00;0.00;0.00;-99.00;238.80;55.78;55.81;0.00;-99.00;20.16;18.10;-99.00;0.50;0.00;0.00;15.26;-99.00;-99.00;6.98;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.03;-99.00
2022/12/31 18:30:00;14.90;0.12;15.08;0.00;-0.80;22.10;-99.00;0.00;0.00;0.00;-99.00;238.90;55.78;55.81;0.00;-99.00;20.10;18.10;-99.00;0.50;0.00;0.00;15.29;-99.00;-99.00;6.97;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.03;-99.00
2022/12/31 18:45:00;16.20;0.12;15.08;0.00;-0.80;22.10;-99.00;0.00;0.00;0.00;-99.00;238.83;55.78;55.79;0.00;-99.00;20.04;18.10;-99.00;0.50;0.00;0.00;15.30;-99.00;-99.00;6.96;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.01;-99.00
2022/12/31 19:00:00;16.10;0.12;15.09;0.00;-0.73;22.10;-99.00;0.00;0.00;0.00;-99.00;238.87;55.78;55.78;0.00;-99.00;20.00;18.10;-99.00;0.51;0.00;0.00;15.30;-99.00;-99.00;6.96;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;23.00;0.00;24.01;-99.00
2022/12/31 19:15:00;14.80;0.12;15.09;0.00;-0.50;22.10;-99.00;0.00;0.00;0.00;-99.00;238.93;55.78;55.78;0.00;-99.00;19.95;18.10;-99.00;0.50;0.00;0.00;15.30;-99.00;-99.00;6.96;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.01;-99.00
2022/12/31 19:30:00;14.60;0.12;15.09;0.00;-0.60;22.10;-99.00;0.00;0.00;0.00;-99.00;238.97;55.78;55.78;0.00;-99.00;19.91;18.07;-99.00;0.51;0.00;0.00;15.31;-99.00;-99.00;6.96;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.00;-99.00
2022/12/31 19:45:00;13.80;0.12;15.10;0.00;-0.90;22.10;-99.00;0.00;0.00;0.00;-99.00;238.93;55.78;55.78;0.00;-99.00;19.87;17.94;-99.00;0.50;0.00;0.00;15.32;-99.00;-99.00;6.95;4.00;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.00;-99.00
2022/12/31 20:00:00;14.10;0.12;15.11;0.00;-0.80;22.10;-99.00;0.00;0.00;0.00;-99.00;238.87;55.78;55.78;0.00;-99.00;19.83;17.76;-99.00;0.50;0.00;0.00;15.33;-99.00;-99.00;6.95;3.97;-99.00;14.30;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.99;0.00;24.00;-99.00
2022/12/31 20:15:00;13.70;0.12;15.10;0.00;-0.63;22.10;-99.00;0.00;0.00;0.00;-99.00;238.87;55.78;55.78;0.00;-99.00;19.79;17.70;-99.00;0.50;0.00;0.00;15.35;-99.00;-99.00;6.95;4.00;-99.00;14.37;0.00;0.00;0.00;-99.00;-99.00;0.00;16.55;;0.00;24.00;-99.00
2022/12/31 20:30:00;13.75;0.12;15.10;0.00;-0.73;22.10;-99.00;0.00;0.00;0.00;-99.00;238.60;55.78;55.78;0.00;-99.00;19.74;17.70;-99.00;0.50;0.00;0.00;15.36;-99.00;-99.00;6.96;4.00;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.00;-99.00
2022/12/31 20:45:00;14.20;0.12;15.10;0.00;-0.87;22.10;-99.00;0.00;0.00;0.00;-99.00;238.53;55.78;55.78;0.00;20.66;19.70;17.47;-99.00;0.51;0.00;0.00;15.33;-99.00;-99.00;6.97;4.00;18.40;14.40;15.53;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.95;-99.00
2022/12/31 21:00:00;13.70;0.12;15.10;0.00;-0.93;22.10;-99.00;0.00;0.00;0.00;-99.00;238.60;55.78;55.78;0.00;-99.00;19.65;16.97;-99.00;0.52;0.00;0.00;15.32;-99.00;-99.00;6.99;4.00;-99.00;14.40;4.00;0.00;0.00;-99.00;-99.00;0.00;16.48;22.99;0.00;23.88;-99.00
2022/12/31 21:15:00;13.10;0.12;15.12;0.00;-0.63;22.10;-99.00;0.00;0.00;0.00;-99.00;238.53;55.78;55.78;0.00;-99.00;19.59;16.60;-99.00;0.51;0.00;0.00;15.35;-99.00;-99.00;7.04;4.00;-99.00;14.40;0.67;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.85;-99.00
2022/12/31 21:30:00;12.60;0.12;15.11;0.00;-1.00;22.10;-99.00;0.00;0.00;0.00;-99.00;238.60;55.78;55.78;0.00;-99.00;19.51;16.20;-99.00;0.51;0.00;0.00;15.33;-99.00;-99.00;7.05;4.00;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.82;-99.00
2022/12/31 21:45:00;12.50;0.12;15.12;0.00;-0.67;22.08;-99.00;0.00;0.00;0.00;-99.00;238.67;55.78;55.78;0.00;-99.00;19.41;15.74;-99.00;0.50;0.00;0.00;15.40;-99.00;-99.00;7.03;4.00;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.83;-99.00
2022/12/31 22:00:00;12.00;0.12;15.13;0.00;-0.77;22.00;-99.00;0.00;0.00;0.00;-99.00;238.53;55.78;55.78;0.00;-99.00;19.30;15.41;-99.00;0.50;0.00;0.00;15.39;-99.00;-99.00;7.03;4.00;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.92;0.00;23.81;-99.00
2022/12/31 22:15:00;12.10;0.12;15.11;0.00;-0.70;22.00;-99.00;0.00;0.00;0.00;-99.00;238.70;55.78;55.78;0.00;-99.00;19.17;14.87;-99.00;0.51;0.00;0.00;15.36;-99.00;-99.00;6.81;3.97;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.78;-99.00
2022/12/31 22:30:00;11.75;0.12;15.11;0.00;-0.70;22.00;-99.00;0.00;0.00;0.00;-99.00;238.67;55.78;55.78;0.00;-99.00;19.05;14.76;-99.00;0.51;0.00;0.00;15.36;-99.00;-99.00;6.35;3.97;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.75;-99.00
2022/12/31 22:45:00;11.60;0.12;15.11;0.00;-0.67;22.00;-99.00;0.00;0.00;0.00;-99.00;238.70;55.77;55.78;0.00;-99.00;18.91;15.33;-99.00;0.51;0.00;0.00;15.39;-99.00;-99.00;6.29;3.93;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.76;-99.00
2022/12/31 23:00:00;13.30;0.12;15.12;0.00;-1.00;22.00;-99.00;0.00;0.00;0.00;-99.00;238.83;55.76;55.78;0.00;-99.00;18.80;16.04;-99.00;0.50;0.00;0.00;15.39;-99.00;-99.00;6.29;3.90;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.90;0.00;23.74;-99.00
2022/12/31 23:15:00;15.60;0.12;15.13;0.00;-0.57;22.00;-99.00;0.00;0.00;0.00;-99.00;238.83;55.71;55.78;0.00;-99.00;18.72;16.38;-99.00;0.50;0.00;0.00;15.40;-99.00;-99.00;6.27;3.87;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.72;-99.00
2022/12/31 23:30:00;16.55;0.12;15.12;0.00;-0.83;22.00;-99.00;0.00;0.00;0.00;-99.00;238.80;55.69;55.78;0.00;-99.00;18.67;16.50;-99.00;0.51;0.00;0.00;15.40;-99.00;-99.00;6.25;3.97;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.70;-99.00
2022/12/31 23:45:00;15.50;0.12;15.13;0.00;-0.50;21.90;-99.00;0.00;0.00;0.00;-99.00;238.83;55.69;55.78;0.00;-99.00;18.63;16.52;-99.00;0.50;0.00;0.00;15.40;-99.00;-99.00;6.21;3.97;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;16.34;;0.00;23.70;-99.00
2023/01/01 00:00:00;15.15;0.12;15.13;0.00;-0.77;21.90;-99.00;0.00;0.00;0.00;-99.00;238.93;55.69;55.78;0.00;-99.00;18.59;16.60;-99.00;0.50;0.00;0.00;15.43;-99.00;-99.00;6.23;4.00;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.89;0.00;23.70;-99.00
2023/01/01 00:15:00;15.30;0.12;15.16;0.00;-0.70;21.90;-99.00;0.00;0.00;0.00;-99.00;238.87;55.69;55.78;0.00;-99.00;18.55;16.37;-99.00;0.51;0.00;0.00;15.47;-99.00;-99.00;6.21;3.97;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.70;-99.00
2023/01/01 00:30:00;15.00;0.12;15.17;0.00;-0.63;21.90;-99.00;0.00;0.00;0.00;-99.00;238.87;55.69;55.76;0.00;-99.00;18.50;15.29;-99.00;0.50;0.00;0.00;15.50;-99.00;-99.00;6.20;4.00;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.70;-99.00
2023/01/01 00:45:00;15.00;0.12;15.18;0.00;-0.77;21.90;-99.00;0.00;0.00;0.00;-99.00;238.87;55.69;55.75;0.00;-99.00;18.44;15.24;-99.00;0.51;0.00;0.00;15.49;-99.00;-99.00;6.19;3.97;-99.00;14.40;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.70;-99.00
2023/01/01 01:00:00;14.85;0.12;15.16;0.00;-0.92;21.90;-99.00;0.00;0.00;0.00;-99.00;238.81;55.70;55.75;0.00;-99.00;18.36;15.79;-99.00;0.50;0.00;0.00;15.48;-99.00;-99.00;6.18;3.88;-99.00;14.48;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.83;0.00;23.69;-99.00
2023/01/01 01:15:00;14.60;0.12;15.18;0.00;-0.67;21.90;-99.00;0.00;0.00;0.00;-99.00;238.73;55.69;55.75;0.00;-99.00;18.31;15.88;-99.00;0.50;0.00;0.00;15.50;-99.00;-99.00;6.16;3.93;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.69;-99.00
2023/01/01 01:30:00;14.25;0.12;15.19;0.00;-0.73;21.90;-99.00;0.00;0.00;0.00;-99.00;238.97;55.69;55.75;0.00;-99.00;18.27;15.33;-99.00;0.51;0.00;0.00;15.50;-99.00;-99.00;6.14;3.97;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.65;-99.00
2023/01/01 01:45:00;14.60;0.12;15.19;0.00;-0.73;21.86;-99.00;0.00;0.00;0.00;-99.00;238.83;55.70;55.75;0.00;-99.00;18.22;14.75;-99.00;0.50;0.00;0.00;15.50;-99.00;-99.00;6.14;3.97;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.63;-99.00
2023/01/01 02:00:00;14.10;0.12;15.18;0.00;-0.87;21.80;-99.00;0.00;0.00;0.00;-99.00;238.80;55.69;55.75;0.00;-99.00;18.15;14.35;-99.00;0.52;0.00;0.00;15.50;-99.00;-99.00;6.15;3.93;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.76;0.00;23.61;-99.00
2023/01/01 02:15:00;13.10;0.12;15.18;0.00;-0.90;21.80;-99.00;0.00;0.00;0.00;-99.00;238.77;55.69;55.75;0.00;-99.00;18.06;14.32;-99.00;0.51;0.00;0.00;15.50;-99.00;-99.00;6.15;3.93;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.61;-99.00
2023/01/01 02:30:00;13.45;0.12;15.18;0.00;-0.63;21.80;-99.00;0.00;0.00;0.00;-99.00;238.90;55.69;55.75;0.00;-99.00;17.96;14.79;-99.00;0.51;0.00;0.00;15.51;-99.00;-99.00;6.15;3.90;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.59;-99.00
2023/01/01 02:45:00;14.10;0.12;15.19;0.00;-0.73;21.80;-99.00;0.00;0.00;0.00;-99.00;238.83;55.69;55.75;0.00;-99.00;17.89;15.00;-99.00;0.51;0.00;0.00;15.51;-99.00;-99.00;6.15;3.93;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.57;-99.00
2023/01/01 03:00:00;14.10;0.12;15.20;0.00;-0.77;21.80;-99.00;0.00;0.00;0.00;-99.00;238.83;55.69;55.75;0.00;-99.00;17.84;15.00;-99.00;0.50;0.00;0.00;15.52;-99.00;-99.00;6.15;3.97;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.71;0.00;23.56;-99.00
2023/01/01 03:15:00;14.90;0.12;15.19;0.00;-0.40;21.80;-99.00;0.00;0.00;0.00;-99.00;238.93;55.70;55.75;0.00;-99.00;17.79;14.90;-99.00;0.51;0.00;0.00;15.51;-99.00;-99.00;6.15;3.77;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.55;-99.00
2023/01/01 03:30:00;14.90;0.12;15.20;0.00;-0.67;21.80;-99.00;0.00;0.00;0.00;-99.00;238.73;55.69;55.75;0.00;-99.00;17.73;14.89;-99.00;0.50;0.00;0.00;15.52;-99.00;-99.00;6.15;3.90;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.52;-99.00
2023/01/01 03:45:00;15.50;0.12;15.20;0.00;-0.83;21.71;-99.00;0.00;0.00;0.00;-99.00;238.87;55.69;55.75;0.00;-99.00;17.67;14.80;-99.00;0.50;0.00;0.00;15.55;-99.00;-99.00;6.15;3.87;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.53;-99.00
2023/01/01 04:00:00;14.80;0.12;15.20;0.00;-0.93;21.70;-99.00;0.00;0.00;0.00;-99.00;238.77;55.69;55.75;0.00;-99.00;17.62;14.80;-99.00;0.50;0.00;0.00;15.56;-99.00;-99.00;6.14;3.80;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.70;0.00;23.50;-99.00
2023/01/01 04:15:00;14.30;0.12;15.20;0.00;-0.80;21.70;-99.00;0.00;0.00;0.00;-99.00;238.83;55.69;55.75;0.00;-99.00;17.56;14.78;-99.00;0.50;0.00;0.00;15.54;-99.00;-99.00;6.14;4.00;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.50;-99.00
2023/01/01 04:30:00;14.40;0.12;15.21;0.00;-0.97;21.70;-99.00;0.00;0.00;0.00;-99.00;238.83;55.69;55.73;0.00;-99.00;17.49;14.65;-99.00;0.51;0.00;0.00;15.56;-99.00;-99.00;6.14;3.97;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.50;-99.00
2023/01/01 04:45:00;14.60;0.12;15.20;0.00;-0.40;21.70;-99.00;0.00;0.00;0.00;-99.00;238.93;55.69;55.72;0.00;-99.00;17.41;14.60;-99.00;0.50;0.00;0.00;15.57;-99.00;-99.00;6.14;3.83;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.49;-99.00
2023/01/01 05:00:00;13.15;0.12;15.20;0.00;-0.97;21.70;-99.00;0.00;0.00;0.00;-99.00;238.47;55.69;55.72;0.00;-99.00;17.34;14.60;-99.00;0.51;0.00;0.00;15.57;-99.00;-99.00;6.15;3.87;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.62;0.00;23.48;-99.00
2023/01/01 05:15:00;11.60;0.12;15.20;0.00;-0.67;21.70;-99.00;0.00;0.00;0.00;-99.00;238.47;55.69;55.72;0.00;-99.00;17.28;14.60;-99.00;0.50;0.00;0.00;15.57;-99.00;-99.00;6.15;3.90;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.43;-99.00
2023/01/01 05:30:00;11.40;0.11;15.19;0.00;-0.77;21.62;-99.00;0.00;0.00;0.00;-99.00;227.77;57.33;57.40;0.00;-99.00;17.23;14.66;-99.00;0.50;0.00;8.16;15.54;-99.00;-99.00;6.15;219.93;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.86;0.00;;0.00;23.40;-99.00
2023/01/01 05:45:00;10.70;0.11;15.19;0.00;-0.63;21.60;-99.00;0.00;0.00;0.00;-99.00;227.03;57.66;57.72;0.00;-99.00;17.25;14.83;-99.00;0.51;0.00;8.71;15.52;-99.00;-99.00;6.15;227.03;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.97;0.00;;0.00;23.40;-99.00
2023/01/01 06:00:00;11.05;0.11;15.22;0.00;-0.73;21.60;-99.00;0.00;0.00;0.00;-99.00;226.87;57.74;57.80;0.00;-99.00;17.35;14.90;-99.00;0.50;0.00;8.72;15.53;-99.00;-99.00;6.15;226.90;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.98;0.00;22.55;0.00;23.40;-99.00
2023/01/01 06:15:00;10.90;0.11;15.20;0.00;-0.77;21.60;-99.00;0.00;0.00;0.00;-99.00;227.13;57.75;57.85;0.00;-99.00;17.44;14.90;-99.00;0.50;0.00;8.37;15.55;-99.00;-99.00;6.39;227.23;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.90;0.00;;0.00;23.40;-99.00
2023/01/01 06:30:00;11.15;0.13;15.22;0.00;-1.00;21.60;-99.00;0.00;0.00;0.00;-99.00;228.43;57.76;57.85;0.00;-99.00;17.51;14.90;-99.00;0.58;0.00;7.54;15.58;-99.00;-99.00;6.88;228.47;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.72;0.00;;0.00;23.40;-99.00
2023/01/01 06:45:00;12.00;0.11;15.23;0.00;-0.73;21.60;-99.00;0.00;0.00;0.00;-99.00;229.27;57.75;57.84;0.00;-99.00;17.56;14.90;-99.00;0.51;0.00;6.73;15.57;-99.00;-99.00;6.92;229.43;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.55;0.00;;0.00;23.39;-99.00
2023/01/01 07:00:00;11.20;0.11;15.25;0.00;-0.80;21.60;-99.00;0.00;0.00;0.00;-99.00;229.83;57.75;57.84;0.00;-99.00;17.58;14.82;-99.00;0.50;0.00;6.01;15.57;-99.00;-99.00;6.96;229.90;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.38;0.00;22.51;0.00;23.37;-99.00
2023/01/01 07:15:00;10.30;0.11;15.23;0.00;-0.83;21.60;-99.00;0.00;0.00;0.00;-99.00;231.87;57.75;57.84;0.00;-99.00;17.58;14.77;-99.00;0.50;0.00;5.32;15.59;-99.00;-99.00;7.17;231.90;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.23;0.00;;0.00;23.37;-99.00
2023/01/01 07:30:00;10.50;0.11;15.24;0.00;-0.77;21.60;-99.00;0.00;0.00;0.00;-99.00;232.60;57.75;57.85;0.00;-99.00;17.57;14.70;-99.00;0.51;0.00;4.68;15.59;-99.00;-99.00;9.51;232.93;-99.00;14.50;0.00;0.00;0.00;-99.00;-99.00;1.09;0.00;;0.00;23.37;-99.00
