Displayname,AMB_T,Bat_Pel,Kalt Unten,WP_Qpkt,HM4_Vpkt,WS_T,WP_sek_T_RET,Pyr_ver,HM10_Vpkt,Bat_I,HM4_T_RET,INV_U_OUT,BAT_U,PVT_U_SCC,PVT_Pel,HM1_T_RET,Zone_T,AMB_T2,HM10_T_SUP,INV_I_OUT,INV_I_IN,Kalt Oben,HM4_T_SUP,WP_prim_T_SUP,PVT_U,INV_U_IN,HM1_T_SUP,KS_T,HM1_Vpkt,WP_COP,PVT_I,WP_sek_T_SUP,WP_prim_T_RET,INV_P_IN,Pyr_hor,Warm Unten,WP_Pel,Warm Oben,HM10_T_RET
2021-12-31 12:00:00,10.3,0.15,11.17,0.0,-0.8,24.9,,61.47,0.0,4.8,,238.2,56.83,56.97,0.27,,21.0,12.71,,0.63,0.0,12.23,,,126.01,4.0,,10.7,0.0,0.0,2.25,,,0.0,186.2,25.9,0.0,28.98,
2021-12-31 12:15:00,10.7,0.15,11.2,0.0,-0.6,24.8,,93.6,0.0,8.65,,238.37,57.03,57.21,0.49,,20.92,14.56,,0.64,0.0,12.24,,,119.66,4.0,,10.7,0.0,0.0,4.22,,,0.0,298.21,,0.0,28.96,
2021-12-31 12:30:00,11.15,0.15,11.23,0.0,-0.77,24.8,,104.33,0.0,11.06,,238.3,57.22,57.41,0.63,,20.81,17.25,,0.64,0.0,12.24,,,105.78,4.0,,10.7,0.0,0.0,6.0,,,0.0,334.27,,0.0,28.95,
2021-12-31 12:45:00,11.9,0.14,11.25,0.0,-0.7,24.8,,75.93,0.0,7.78,,238.37,57.14,57.3,0.45,,20.76,19.53,,0.64,0.0,12.26,,,107.18,4.0,,10.79,0.0,0.0,4.21,,,0.0,233.1,,0.0,28.92,
2021-12-31 13:00:00,12.3,0.15,11.28,0.0,-0.8,24.8,,77.87,0.0,9.38,,238.2,57.24,57.42,0.54,,20.87,21.54,,0.62,0.0,12.29,,,104.27,4.0,,10.8,0.0,0.0,5.15,,,0.0,291.8,25.89,0.0,28.91,
2021-12-31 13:15:00,12.9,0.15,11.3,0.0,-0.67,24.8,,75.4,0.0,7.18,,238.43,57.18,57.34,0.41,,21.02,23.74,,0.63,0.0,12.34,,,106.91,4.0,,10.8,0.0,0.0,3.86,,,0.0,246.53,,0.0,28.89,
2021-12-31 13:30:00,13.5,0.15,11.33,0.0,-0.63,24.8,,100.62,0.0,7.39,,238.2,57.18,57.36,0.42,,21.24,24.41,,0.64,0.0,12.35,,,117.65,4.0,,10.84,0.0,0.0,3.6,,,0.0,254.07,,0.0,28.88,
2021-12-31 13:45:00,13.8,0.15,11.34,0.0,-0.47,24.8,,63.53,0.0,4.71,,238.43,57.05,57.2,0.27,,21.4,23.51,,0.64,0.0,12.39,,,114.51,4.0,,10.9,0.0,0.0,2.34,,,0.0,148.07,,0.0,28.86,
2021-12-31 14:00:00,13.65,0.15,11.37,0.0,-0.6,24.8,,77.38,0.0,5.1,,238.4,57.07,57.21,0.29,,21.41,22.45,,0.65,0.0,12.41,,,119.07,4.0,,10.9,0.0,0.0,2.42,,,0.0,183.86,25.86,0.0,28.85,
2021-12-31 14:15:00,13.9,0.15,11.37,0.0,-0.83,24.8,,57.4,0.0,3.57,,238.17,56.99,57.12,0.2,,21.27,21.59,,0.65,0.0,12.46,,,115.21,4.0,,10.9,0.0,0.0,1.76,,,0.0,107.13,,0.0,28.82,
2021-12-31 14:30:00,13.5,0.15,11.42,0.0,-0.8,24.8,,60.2,0.0,3.11,,238.2,56.91,57.06,0.18,,21.13,20.3,,0.64,0.0,12.47,,,117.78,4.0,,10.9,0.0,0.0,1.5,,,0.0,119.93,,0.0,28.79,
2021-12-31 14:45:00,13.8,0.15,11.44,0.0,-0.8,24.8,,40.55,0.0,2.3,,238.0,56.89,57.02,0.13,,20.99,20.77,,0.65,0.0,12.5,,,110.91,4.0,,11.0,0.0,0.0,1.18,,,0.0,90.07,,0.0,28.76,
2021-12-31 15:00:00,13.5,0.15,11.45,0.0,-1.0,24.8,,38.67,0.0,3.29,,238.23,56.9,57.05,0.19,,20.85,21.43,,0.65,0.0,12.54,,,105.35,4.0,,11.0,0.0,0.0,1.83,,,0.0,127.47,25.8,0.0,28.74,
2021-12-31 15:15:00,13.8,0.15,11.48,0.0,-0.47,24.8,,33.33,0.0,2.32,,238.3,56.87,57.01,0.13,,20.75,23.18,,0.64,0.0,12.55,,,104.01,4.0,,11.0,0.0,0.0,1.25,,,0.0,87.07,,0.0,28.72,
2021-12-31 15:30:00,13.5,0.15,11.48,0.0,-0.67,24.78,,28.34,0.0,1.09,,238.07,56.79,56.9,0.06,,20.74,21.46,,0.65,0.0,12.57,,,102.02,4.0,,11.0,0.0,0.0,0.63,,,0.0,35.0,,0.0,28.7,
2021-12-31 15:45:00,13.3,0.15,11.49,0.0,-0.63,24.7,,22.53,0.0,0.78,,238.3,56.72,56.86,0.04,,20.74,19.56,,0.61,0.0,12.6,,,102.46,4.0,,11.0,0.0,0.0,0.46,,,0.0,25.0,,0.0,28.68,
2021-12-31 16:00:00,12.6,0.15,11.53,0.0,-0.87,24.7,,16.53,0.0,0.6,,238.17,56.71,56.82,0.03,,20.63,17.77,,0.64,0.0,12.61,,,85.66,4.0,,11.07,0.0,0.0,0.37,,,0.0,15.2,25.74,0.0,28.65,
2021-12-31 16:15:00,11.7,0.15,11.55,0.0,-0.53,24.7,,4.14,0.0,0.28,,238.2,56.65,56.77,0.02,,20.45,16.2,,0.65,0.0,12.62,,,75.5,4.0,,11.1,0.0,0.0,0.23,,,0.0,22.87,,0.0,28.64,
2021-12-31 16:30:00,11.4,0.15,11.55,0.0,-0.6,24.7,,0.0,0.0,0.04,,238.1,56.64,56.73,0.0,,20.26,14.9,,0.64,0.0,12.66,,,97.8,3.97,,11.1,0.0,0.0,0.04,,,0.0,0.0,,0.0,28.62,
2021-12-31 16:45:00,11.5,0.15,11.54,0.0,-0.8,24.7,,0.0,0.0,0.01,,238.17,56.6,56.71,0.0,,20.04,13.67,,0.66,0.0,12.67,,,100.12,4.0,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.59,
2021-12-31 17:00:00,10.95,0.15,11.57,0.0,104.97,24.05,,0.0,9.43,0.0,21.35,238.2,56.55,56.67,0.0,,19.82,12.76,,0.65,0.0,12.66,26.06,,71.72,3.9,,11.1,0.0,0.0,0.0,,,0.0,0.0,23.82,0.0,28.45,
2021-12-31 17:15:00,10.4,0.15,11.57,0.0,177.27,22.65,,0.0,17.37,0.0,23.36,237.97,56.56,56.62,0.0,,19.72,12.06,20.97,0.66,0.0,12.71,27.32,,31.1,3.6,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.2,22.13
2021-12-31 17:30:00,9.85,0.15,11.6,0.0,203.97,22.16,,0.0,17.9,0.0,24.2,238.37,56.55,56.59,0.0,,19.81,11.71,21.38,0.67,0.0,12.75,27.0,,11.24,3.13,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.74,23.62
2021-12-31 17:45:00,9.5,0.15,11.63,0.0,173.13,22.57,,0.0,16.7,0.0,24.26,238.07,56.55,56.59,0.0,,19.97,11.55,22.37,0.66,0.0,12.79,26.42,,7.33,3.3,,11.19,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.06,23.76
2021-12-31 18:00:00,9.45,0.15,11.68,0.0,131.4,22.7,,0.0,14.3,0.0,23.99,238.07,56.55,56.58,0.0,,20.11,11.42,22.54,0.66,0.0,12.79,25.74,,7.01,3.43,,11.2,0.0,0.0,0.0,,,0.0,0.0,23.66,0.0,26.04,23.24
2021-12-31 18:15:00,9.2,0.15,11.71,0.0,74.27,22.7,,0.0,10.3,0.0,23.13,237.93,56.52,56.56,0.0,,20.18,11.22,22.43,0.65,0.0,12.87,25.08,,7.0,3.4,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.1,22.54
2021-12-31 18:30:00,8.95,0.15,11.73,0.0,70.53,22.7,,0.0,9.07,0.0,22.45,238.13,56.47,56.56,0.0,,20.15,11.1,,0.65,0.0,12.84,24.55,,6.98,3.63,,11.25,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.5,
2021-12-31 18:45:00,8.6,0.15,11.72,0.0,83.97,22.64,,0.0,10.2,0.0,22.35,238.0,56.47,56.56,0.0,,20.07,11.0,21.98,0.64,0.0,12.89,23.95,,6.98,3.53,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.11,21.64
2021-12-31 19:00:00,8.25,0.16,11.75,0.0,117.27,22.4,,0.0,13.93,0.0,22.29,238.07,56.47,56.53,0.0,,19.96,10.56,21.65,0.66,0.0,12.91,23.44,,7.08,3.3,,11.3,0.0,0.0,0.0,,,0.0,0.0,22.88,0.0,23.9,21.62
2021-12-31 19:15:00,7.9,0.15,11.79,0.0,150.23,22.05,,0.0,16.3,0.0,22.14,238.0,56.47,56.53,0.0,,19.84,10.06,21.32,0.65,0.0,12.91,23.18,,7.41,3.37,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.78,21.67
2021-12-31 19:30:00,7.65,0.15,11.78,0.0,200.83,21.79,,0.0,17.43,0.0,22.01,238.07,56.47,56.53,0.0,,19.69,9.74,21.22,0.66,0.0,12.94,23.03,,7.59,3.27,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.72,21.67
2021-12-31 19:45:00,7.9,0.16,11.84,0.0,223.97,21.64,,0.0,21.93,0.0,21.96,238.1,56.47,56.53,0.0,,19.54,9.56,21.19,0.66,0.0,12.94,22.92,,7.61,3.07,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.6,21.63
2021-12-31 20:00:00,7.85,0.15,11.84,0.0,269.03,21.54,,0.0,28.07,0.0,21.81,238.1,56.47,56.51,0.0,,19.41,9.49,21.15,0.67,0.0,12.98,22.72,,7.62,3.03,,11.3,0.0,0.0,0.0,,,0.0,0.0,22.31,0.0,23.3,21.54
2021-12-31 20:15:00,7.6,0.15,11.84,0.0,304.87,21.44,,0.0,25.03,0.0,21.58,238.1,56.47,56.5,0.0,,19.29,9.4,21.12,0.66,0.0,13.0,22.33,,7.6,3.0,,11.34,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.87,21.35
2021-12-31 20:30:00,7.5,0.24,11.82,0.74,317.13,21.28,21.46,0.0,244.9,0.0,21.35,237.93,56.4,56.43,0.0,,19.16,9.27,21.47,1.02,0.0,13.0,22.06,19.3,7.59,3.07,,11.4,0.0,1.14,0.0,22.0,17.95,0.0,0.0,,0.09,22.66,21.15
2021-12-31 20:45:00,7.3,0.58,11.39,3.35,354.8,21.2,22.16,0.0,452.17,0.0,22.56,237.9,55.98,56.05,0.0,5.46,19.03,9.08,27.91,2.45,0.0,12.65,25.27,8.46,7.59,3.0,7.06,10.98,465.9,6.9,0.0,28.31,5.19,0.0,0.0,,0.5,23.83,21.77
2021-12-31 21:00:00,7.15,0.61,10.96,3.08,356.2,21.21,23.75,0.0,504.93,0.0,24.7,237.97,55.9,55.95,0.0,0.13,18.94,8.7,28.53,2.58,0.0,12.15,27.84,4.61,7.61,3.0,3.25,10.51,663.37,6.08,0.0,28.77,1.11,0.0,0.0,23.26,0.5,27.52,23.46
2021-12-31 21:15:00,6.8,0.62,10.95,3.06,299.37,21.33,24.34,0.0,506.43,0.0,25.82,237.93,55.84,55.88,0.0,-0.04,19.01,8.39,28.94,2.59,0.0,12.14,29.01,4.44,7.6,3.0,3.11,10.5,662.53,5.97,0.0,29.32,0.92,0.0,0.0,,0.5,28.94,24.01
2021-12-31 21:30:00,6.8,0.61,11.01,3.07,264.27,21.69,24.3,0.0,506.23,0.0,26.26,237.97,55.72,55.77,0.0,0.12,19.19,8.22,29.03,2.58,0.0,12.13,29.36,4.58,7.58,3.1,3.27,10.5,662.6,6.0,0.0,29.29,1.1,0.0,0.0,,0.5,29.52,24.06
2021-12-31 21:45:00,6.5,0.56,10.96,2.63,232.63,24.42,24.5,0.0,445.87,0.0,26.21,238.0,55.63,55.67,0.0,-1.46,19.38,8.06,29.16,2.37,0.0,12.17,29.36,3.06,7.5,3.07,1.42,10.5,588.3,5.13,0.0,29.45,0.81,0.0,0.0,,0.45,29.62,24.19
2021-12-31 22:00:00,6.35,0.15,10.98,0.0,194.07,25.49,,0.0,16.7,0.0,26.03,238.2,55.98,56.01,0.0,,19.5,7.9,25.21,0.65,0.0,12.2,28.8,,7.56,3.2,,10.5,5.63,0.0,0.0,,,0.0,0.0,25.91,0.0,29.48,25.29
2021-12-31 22:15:00,6.3,0.15,10.98,0.0,183.93,24.63,,0.0,16.73,0.0,25.75,238.0,56.01,56.03,0.0,,19.61,7.93,23.8,0.66,0.0,12.23,28.28,,5.71,3.07,,10.5,2.27,0.0,0.0,,,0.0,0.0,,0.0,29.12,25.31
2021-12-31 22:30:00,6.2,0.15,11.04,0.0,168.27,24.6,,0.0,16.0,0.0,25.53,238.0,56.0,56.03,0.0,,19.7,8.11,23.77,0.66,0.0,12.26,27.9,,4.96,3.03,,10.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.78,24.99
2021-12-31 22:45:00,5.9,0.15,11.1,0.0,157.13,24.6,,0.0,16.0,0.0,25.22,238.0,55.96,56.03,0.0,,19.76,8.2,23.57,0.65,0.0,12.25,27.58,,4.93,3.07,,10.52,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.29,24.72
2021-12-31 23:00:00,5.55,0.16,11.1,0.0,146.43,24.49,,0.0,16.13,0.0,24.94,237.97,55.96,56.02,0.0,,19.77,8.28,23.3,0.65,0.0,12.26,26.94,,4.94,3.1,,10.6,0.0,0.0,0.0,,,0.0,0.0,25.06,0.0,27.37,24.37
2021-12-31 23:15:00,5.5,0.16,11.13,0.0,164.6,24.28,,0.0,16.53,0.0,24.44,238.0,55.95,56.0,0.0,,19.74,8.35,23.11,0.66,0.0,12.29,26.03,,4.93,3.03,,10.6,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.44,24.04
2021-12-31 23:30:00,5.95,0.15,11.15,0.0,183.07,23.95,,0.0,20.23,0.0,23.98,238.1,55.96,56.0,0.0,,19.69,8.46,22.91,0.66,0.0,12.34,25.38,,4.93,3.0,,10.6,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.99,23.64
2021-12-31 23:45:00,5.9,0.15,11.14,0.0,216.23,23.62,,0.0,20.63,0.0,23.63,238.07,55.95,55.99,0.0,,19.62,8.67,22.66,0.65,0.0,12.35,25.07,,4.93,3.0,,10.63,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.82,23.33
2022-01-01 00:00:00,5.8,0.15,11.21,0.0,224.5,23.29,,0.0,22.5,0.0,23.49,238.07,55.96,55.97,0.0,,19.55,8.7,22.47,0.66,0.0,12.35,24.87,,4.98,3.03,,10.7,0.0,0.0,0.0,,,0.0,0.0,23.88,0.0,25.54,23.14
2022-01-01 00:15:00,5.6,0.15,11.2,0.0,236.87,23.08,,0.0,26.6,0.0,23.31,238.07,55.95,55.97,0.0,,19.47,8.57,22.29,0.65,0.0,12.39,24.54,,4.93,3.0,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.25,22.9
2022-01-01 00:30:00,5.15,0.16,11.24,0.0,262.2,22.84,,0.0,25.33,0.0,23.03,237.93,55.95,55.97,0.0,,19.38,8.35,22.19,0.66,0.0,12.41,24.18,,4.93,3.0,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.81,22.72
2022-01-01 00:45:00,5.3,0.16,11.26,0.0,311.24,22.63,,0.0,27.76,0.0,22.76,238.03,55.94,55.94,0.0,,19.28,8.06,22.04,0.66,0.0,12.44,23.79,,4.93,3.0,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.36,22.46
2022-01-01 01:00:00,4.8,0.16,11.26,0.0,340.78,22.38,,0.0,32.3,0.0,22.46,237.93,55.87,55.94,0.0,,19.13,7.69,21.85,0.66,0.0,12.47,23.45,,4.92,3.0,,10.7,0.0,0.0,0.0,,,0.0,0.0,22.94,0.0,24.01,22.16
2022-01-01 01:15:00,5.2,0.16,11.27,0.0,357.7,22.11,,0.0,32.93,0.0,22.19,238.1,55.86,55.94,0.0,,19.0,7.4,21.66,0.66,0.0,12.46,23.13,,4.93,3.0,,10.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.73,21.92
2022-01-01 01:30:00,4.8,0.16,11.29,0.0,380.97,21.87,,0.0,135.3,0.0,21.95,238.03,55.86,55.93,0.0,18.16,18.83,7.12,21.55,0.68,0.0,12.48,22.83,,4.93,3.0,15.55,10.8,13.13,0.0,0.0,,,0.0,0.0,,0.0,23.43,21.72
2022-01-01 01:45:00,4.2,0.55,11.07,3.07,433.1,21.72,22.32,0.0,490.47,0.0,22.26,237.93,55.46,55.51,0.0,9.47,18.63,6.98,26.44,2.34,0.0,12.31,24.23,10.01,4.93,3.0,5.88,10.57,325.77,6.13,0.0,26.83,7.1,0.0,0.0,,0.45,23.73,21.98
2022-01-01 02:00:00,4.1,0.62,10.46,2.96,446.57,21.7,24.43,0.0,472.53,0.0,24.66,238.0,55.35,55.36,0.0,-1.23,18.44,6.72,29.17,2.62,0.0,11.71,27.9,3.27,4.9,3.03,1.7,9.95,649.87,5.73,0.0,29.39,1.03,0.0,0.0,22.79,0.5,26.74,24.21
2022-01-01 02:15:00,4.2,0.63,10.39,2.87,372.5,21.7,25.74,0.0,464.5,0.0,26.52,237.93,55.28,55.33,0.0,-2.02,18.45,6.28,30.57,2.63,0.0,11.65,29.96,2.46,4.88,3.0,0.87,9.9,642.33,5.44,0.0,30.77,0.61,0.0,0.0,,0.5,29.17,25.54
2022-01-01 02:30:00,4.0,0.63,10.45,2.83,317.97,21.77,25.78,0.0,473.3,0.0,27.21,238.0,55.27,55.32,0.0,-2.31,18.62,5.89,30.61,2.66,0.0,11.64,30.6,2.16,4.89,3.0,0.53,9.9,639.77,5.4,0.0,30.79,0.36,0.0,0.0,,0.5,30.62,25.43
2022-01-01 02:45:00,3.7,0.63,10.44,2.81,279.5,21.88,25.5,0.0,476.63,0.0,27.29,237.87,55.27,55.29,0.0,-2.56,18.85,5.64,30.18,2.63,0.0,11.67,30.59,1.92,4.89,3.0,0.29,9.9,638.13,5.4,0.0,30.46,0.15,0.0,0.0,,0.51,30.85,25.25
2022-01-01 03:00:00,4.35,0.62,10.46,2.84,262.53,22.32,25.23,0.0,470.0,0.0,27.16,237.87,55.27,55.28,0.0,-2.28,19.01,5.5,29.98,2.63,0.0,11.71,30.46,2.18,4.9,3.0,0.63,9.9,639.4,5.47,0.0,30.21,0.39,0.0,0.0,25.58,0.5,30.75,24.99
2022-01-01 03:15:00,3.4,0.44,10.47,1.73,244.43,25.62,25.66,0.0,292.0,0.0,26.98,238.07,55.4,55.42,0.0,-1.08,19.11,5.51,30.38,1.87,0.0,11.72,30.25,3.03,4.91,3.07,1.79,9.9,414.37,3.26,0.0,29.9,1.02,0.0,0.0,,0.3,30.59,25.73
2022-01-01 03:30:00,3.5,0.16,10.47,0.0,226.5,25.03,,0.0,12.13,0.0,26.82,238.03,55.69,55.75,0.0,,19.21,5.82,26.14,0.66,0.0,11.73,29.87,,4.93,3.0,,9.9,4.07,0.0,0.0,,,0.0,0.0,,0.0,30.36,26.32
2022-01-01 03:45:00,3.2,0.16,10.51,0.0,227.43,24.87,,0.0,15.77,0.0,26.56,238.03,55.75,55.78,0.0,,19.33,6.19,24.78,0.65,0.0,11.77,29.33,,4.92,3.0,,9.9,1.2,0.0,0.0,,,0.0,0.0,,0.0,29.94,26.12
2022-01-01 04:00:00,3.8,0.15,10.5,0.0,220.3,25.08,,0.0,16.33,0.0,26.23,237.93,55.78,55.79,0.0,,19.42,6.41,24.67,0.66,0.0,11.81,28.84,,4.9,3.0,,9.94,0.0,0.0,0.0,,,0.0,0.0,26.02,0.0,29.31,25.85
2022-01-01 04:15:00,3.9,0.15,10.53,0.0,242.4,25.2,,0.0,20.67,0.0,25.81,238.1,55.78,55.8,0.0,,19.47,6.67,24.43,0.65,0.0,11.83,27.59,,4.89,3.0,,10.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.57,25.44
2022-01-01 04:30:00,4.9,0.15,10.58,0.0,258.67,24.94,,0.0,24.47,0.0,25.0,238.07,55.78,55.81,0.0,,19.46,6.83,24.14,0.66,0.0,11.83,26.25,,4.89,3.0,,10.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.58,24.7
2022-01-01 04:45:00,4.8,0.15,10.59,0.0,271.4,24.46,,0.0,26.23,0.0,24.41,238.0,55.78,55.8,0.0,,19.39,6.9,23.57,0.65,0.0,11.85,25.79,,4.88,3.0,,10.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.43,24.09
2022-01-01 05:00:00,4.25,0.15,10.62,0.0,303.17,24.0,,0.0,28.4,0.0,24.17,238.1,55.78,55.8,0.0,,19.28,6.9,23.17,0.66,0.0,11.84,25.61,,4.88,3.0,,10.09,0.0,0.0,0.0,,,0.0,0.0,24.55,0.0,26.28,23.81
2022-01-01 05:15:00,4.4,0.15,10.64,0.0,321.17,23.7,,0.0,28.97,0.0,23.92,238.13,55.78,55.8,0.0,,19.17,6.9,23.03,0.66,0.0,11.86,25.34,,4.88,3.0,,10.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.95,23.62
2022-01-01 05:30:00,4.65,0.16,10.63,0.0,339.43,23.48,,0.0,31.53,0.0,23.6,238.07,55.78,55.79,0.0,,19.07,6.9,22.89,0.66,0.0,11.92,24.83,,4.9,3.0,,10.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.4,23.31
2022-01-01 05:45:00,4.5,0.15,10.69,0.0,368.17,23.18,,0.0,33.73,0.0,23.23,238.03,55.78,55.79,0.0,,18.97,6.9,22.67,0.66,0.0,11.92,24.37,,4.91,3.0,,10.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.88,22.95
2022-01-01 06:00:00,4.2,0.15,10.71,0.0,405.97,22.86,,0.0,35.87,0.0,22.92,238.13,55.78,55.78,0.0,,18.85,6.81,22.4,0.66,0.0,11.93,23.98,,4.91,3.0,,10.11,0.0,0.0,0.0,,,0.0,0.0,23.35,0.0,24.54,22.64
2022-01-01 06:15:00,3.9,0.16,10.74,0.0,431.0,22.55,,0.0,39.13,0.0,22.65,238.2,55.78,55.78,0.0,,18.7,6.76,22.16,0.66,0.0,11.96,23.62,,6.63,3.0,,10.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.18,22.37
2022-01-01 06:30:00,3.8,0.16,10.76,0.0,459.6,22.25,,0.0,39.5,0.0,22.35,238.07,55.78,55.78,0.0,,18.57,6.49,21.89,0.66,0.0,11.95,23.25,,7.26,3.0,,10.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.81,22.07
2022-01-01 06:45:00,3.8,0.36,10.76,1.41,472.3,22.0,22.18,0.0,385.9,0.0,22.08,238.0,55.53,55.58,0.0,12.11,18.42,6.24,23.43,1.52,0.0,11.98,23.17,13.85,7.28,3.0,12.74,10.2,244.77,2.75,0.0,23.96,12.39,0.0,0.0,,0.22,23.58,21.87
2022-01-01 07:00:00,4.3,0.62,10.52,2.97,485.6,21.9,23.72,0.0,471.2,0.0,23.77,237.93,55.14,55.18,0.0,-1.18,18.21,6.04,28.39,2.6,0.0,11.85,26.65,3.32,7.27,3.0,1.77,10.04,649.8,5.85,0.0,28.66,0.95,0.0,0.0,22.92,0.5,24.63,23.47
2022-01-01 07:15:00,4.6,0.63,10.5,2.88,421.6,21.9,25.77,0.0,458.1,0.0,26.14,238.0,55.08,55.1,0.0,-2.09,18.15,5.83,30.63,2.64,0.0,11.8,29.56,2.39,7.75,3.0,0.85,10.0,641.27,5.44,0.0,30.77,0.58,0.0,0.0,,0.5,26.57,25.64
2022-01-01 07:30:00,5.4,0.66,10.5,2.95,370.07,21.9,26.21,0.0,479.27,0.0,27.33,228.87,56.34,56.31,0.0,-1.11,18.32,5.99,31.02,2.87,7.04,11.84,30.83,3.34,14.13,142.73,1.93,10.0,653.37,5.54,0.0,31.21,0.78,1.57,0.0,,0.5,30.3,25.98
2022-01-01 07:45:00,6.3,0.66,10.53,2.99,333.7,21.96,26.3,0.0,483.13,0.0,27.77,222.53,57.36,57.43,0.0,-0.64,18.7,6.47,31.17,2.95,11.6,11.87,31.11,3.79,50.65,222.57,2.35,10.0,658.77,5.58,0.0,31.33,0.25,2.58,0.0,,0.5,31.33,26.1
2022-01-01 08:00:00,6.25,0.28,10.54,0.79,291.07,22.5,26.41,0.0,160.23,0.0,27.81,225.03,57.52,57.61,0.0,1.13,19.14,6.6,29.38,1.27,9.56,11.85,30.96,4.19,89.87,225.07,3.96,10.0,205.97,1.51,0.01,28.64,1.62,2.15,0.0,24.77,0.14,31.27,26.66
2022-01-01 08:15:00,6.1,0.15,10.56,0.0,261.67,23.67,,0.0,147.6,0.01,27.11,227.0,57.62,57.71,0.0,,19.53,6.79,25.1,0.68,8.78,11.87,29.24,,107.86,227.0,,10.0,3.87,0.0,0.01,,,2.0,0.0,,0.0,29.75,26.44
2022-01-01 08:30:00,6.15,0.16,10.59,0.0,270.83,24.21,,0.0,166.2,0.12,25.91,227.0,57.72,57.81,0.01,,19.79,7.02,24.68,0.7,8.79,11.9,27.35,,91.45,227.0,,10.0,0.0,0.0,0.11,,,1.99,0.33,,0.0,27.66,25.5
2022-01-01 08:45:00,6.1,0.16,10.61,0.0,249.6,24.3,,9.53,184.87,0.32,24.92,227.07,57.75,57.88,0.02,,19.9,7.17,24.42,0.7,8.29,11.93,25.99,,73.97,227.17,,10.1,0.0,0.0,0.27,,,1.88,11.27,,0.0,26.46,24.64
2022-01-01 09:00:00,6.05,0.16,10.65,0.0,238.97,24.18,,15.53,207.73,0.44,24.15,227.67,57.75,57.87,0.03,,19.88,7.32,24.07,0.69,7.23,11.93,25.24,,87.16,227.93,,10.1,0.0,0.0,0.3,,,1.65,15.4,25.29,0.0,25.92,24.06
2022-01-01 09:15:00,6.4,0.58,10.67,2.68,264.93,24.1,24.15,19.52,469.03,0.58,23.88,226.7,57.75,57.88,0.03,3.23,19.78,7.47,27.75,2.55,8.43,11.94,25.91,6.98,88.96,226.9,5.96,10.1,583.23,5.3,0.37,28.01,4.04,1.91,35.93,,0.43,26.2,23.93
2022-01-01 09:30:00,6.25,0.63,10.72,3.0,276.77,24.2,24.9,24.07,487.23,0.69,25.17,229.17,57.57,57.68,0.04,-0.46,19.61,7.41,29.74,2.77,6.45,11.95,28.61,4.02,95.58,182.23,2.6,10.14,658.43,5.81,0.43,29.89,0.48,1.47,41.07,,0.5,29.05,24.73
2022-01-01 09:45:00,6.4,0.63,10.71,3.01,259.33,24.31,25.54,28.0,493.8,0.86,26.27,237.97,56.4,56.51,0.05,-0.33,19.56,7.4,30.37,2.63,0.0,11.97,29.94,4.12,102.25,3.4,2.73,10.2,660.13,5.74,0.48,30.54,0.61,0.0,39.53,,0.5,30.33,25.35
2022-01-01 10:00:00,6.85,0.52,10.75,2.34,219.1,25.32,25.74,30.87,397.6,1.61,26.72,238.0,56.34,56.44,0.09,0.31,19.62,7.54,30.54,2.17,0.0,11.96,30.39,4.66,121.27,3.93,3.4,10.2,536.03,4.4,0.76,30.68,1.48,0.0,97.79,26.6,0.38,30.96,25.58
2022-01-01 10:15:00,8.0,0.16,10.78,0.0,176.17,25.82,,32.07,13.17,2.43,26.74,238.4,56.65,56.78,0.14,,19.79,8.04,26.29,0.65,0.0,11.97,30.28,,128.01,4.0,,10.2,4.53,0.0,1.07,,,0.0,149.27,,0.0,31.0,25.99
