Displayname,AMB_T,Bat_Pel,Kalt Unten,WP_Qpkt,HM4_Vpkt,WS_T,WP_sek_T_RET,Pyr_ver,HM10_Vpkt,Bat_I,HM4_T_RET,INV_U_OUT,BAT_U,PVT_U_SCC,PVT_Pel,HM1_T_RET,Zone_T,AMB_T2,HM10_T_SUP,INV_I_OUT,INV_I_IN,Kalt Oben,HM4_T_SUP,WP_prim_T_SUP,PVT_U,INV_U_IN,HM1_T_SUP,KS_T,HM1_Vpkt,WP_COP,PVT_I,WP_sek_T_SUP,WP_prim_T_RET,INV_P_IN,Pyr_hor,Warm Unten,WP_Pel,Warm Oben,HM10_T_RET
2022-08-13 12:45:00,29.9,0.76,12.61,3.64,265.77,35.14,35.47,976.67,565.27,18.0,15.49,236.97,56.98,57.17,1.03,,23.93,32.21,40.23,3.2,0.0,14.72,11.98,11.81,119.41,5.0,,11.92,0.0,5.51,8.62,40.45,8.56,0.0,807.2,,0.68,39.48,35.26
2022-08-13 13:00:00,29.8,0.79,11.92,3.58,269.73,37.58,38.22,990.67,544.87,18.0,14.36,237.0,56.92,57.13,1.03,,23.92,33.11,42.94,3.34,0.0,14.28,11.05,11.38,118.45,4.97,,11.24,0.0,5.13,8.68,43.22,8.26,0.0,825.2,41.02,0.7,41.7,37.94
2022-08-13 13:15:00,30.6,0.81,11.39,3.51,231.9,39.28,39.97,979.67,532.6,18.0,13.83,237.03,56.89,57.11,1.03,,23.83,34.12,44.76,3.41,0.0,13.61,10.51,10.78,117.08,4.93,,10.65,0.0,4.85,8.78,44.96,7.83,0.0,827.87,,0.7,43.9,39.8
2022-08-13 13:30:00,30.15,0.66,10.89,2.57,198.03,41.45,42.03,861.6,372.67,17.73,13.65,237.3,57.0,57.19,1.01,,23.78,35.01,47.16,2.77,0.0,13.04,10.08,10.33,113.15,4.5,,10.08,0.0,3.47,8.99,46.94,7.71,0.0,735.13,,0.58,45.87,41.84
2022-08-13 13:45:00,30.5,0.15,10.57,0.0,212.2,42.14,,958.2,4.4,18.0,13.64,237.97,57.56,57.78,1.04,28.31,23.82,35.49,,0.63,0.0,13.37,9.98,,118.65,4.0,37.62,9.8,272.73,0.0,8.77,,,0.0,827.53,,0.0,46.36,
2022-08-13 14:00:00,30.65,0.14,10.84,0.0,257.63,42.3,,943.59,1.73,18.0,13.62,237.9,57.6,57.84,1.04,40.93,23.97,36.65,,0.61,0.0,14.47,10.11,,117.85,4.0,40.28,9.99,68.1,0.0,8.83,,,0.0,828.47,43.2,0.0,44.66,
2022-08-13 14:15:00,30.0,0.14,11.81,0.0,309.1,42.3,,922.73,28.57,17.87,13.51,237.93,57.67,57.91,1.03,,24.07,37.47,37.01,0.61,0.0,14.84,10.6,,117.88,4.0,,11.15,3.07,0.0,8.78,,,0.0,820.41,,0.0,44.45,32.87
2022-08-13 14:30:00,30.4,0.7,13.84,2.73,321.07,42.3,43.17,900.8,483.6,17.76,14.12,237.3,57.26,57.49,1.02,,24.08,38.34,46.06,2.94,0.0,14.86,11.97,15.74,117.17,4.67,,13.25,0.0,3.7,8.71,46.34,12.9,0.0,809.93,,0.59,44.75,42.83
2022-08-13 14:45:00,31.2,0.88,13.72,3.61,363.17,42.34,43.96,869.8,488.47,18.0,14.96,236.83,57.0,57.21,1.03,,24.15,38.92,49.15,3.72,0.0,14.53,12.56,12.59,117.5,4.69,,13.03,0.0,4.59,8.76,48.95,9.43,0.0,797.07,,0.8,48.48,43.64
2022-08-13 15:00:00,31.3,0.89,12.9,3.58,380.3,44.9,45.04,834.07,470.17,18.0,14.57,237.07,56.94,57.15,1.03,,24.26,39.37,50.33,3.77,0.0,14.31,11.68,12.24,116.48,4.37,,12.25,0.0,4.43,8.83,50.06,9.17,0.0,775.0,48.0,0.8,49.42,44.83
2022-08-13 15:15:00,30.6,0.95,12.49,3.52,425.93,47.17,47.96,790.07,486.43,18.0,13.99,237.07,56.85,57.07,1.03,28.77,24.33,40.02,53.31,4.03,0.0,13.98,11.18,12.09,115.62,4.77,41.52,11.83,252.52,4.14,8.88,52.95,9.13,0.0,747.67,,0.87,50.87,48.21
2022-08-13 15:30:00,30.65,0.98,12.32,3.5,436.8,48.07,48.99,749.79,487.57,18.0,13.76,237.1,56.81,57.01,1.03,49.26,24.42,40.87,54.42,4.11,0.0,13.6,10.98,11.85,115.01,4.9,45.66,11.64,485.37,4.02,8.92,53.98,8.96,0.0,733.4,,0.9,50.95,49.37
2022-08-13 15:45:00,30.8,0.98,12.2,3.5,521.0,48.32,49.4,701.53,490.67,18.0,13.44,236.9,56.75,56.97,1.03,49.66,24.52,41.6,54.83,4.16,0.0,13.38,10.76,11.78,114.27,4.93,46.47,11.53,483.73,4.0,8.97,54.39,8.91,0.0,697.45,,0.9,51.48,49.84
2022-08-13 16:00:00,31.0,1.0,12.2,3.5,545.03,48.73,49.7,656.27,491.87,18.0,13.33,236.97,56.72,56.94,1.02,50.09,24.55,41.97,55.16,4.24,0.0,13.15,10.71,11.67,113.17,4.9,46.46,11.5,484.1,3.94,9.06,54.7,8.84,0.0,668.47,49.68,0.9,51.84,50.23
2022-08-13 16:15:00,31.3,1.01,12.14,3.5,553.53,49.05,50.07,609.07,491.1,18.0,13.19,237.0,56.72,56.91,1.02,50.12,24.54,42.36,55.59,4.26,0.0,13.03,10.64,11.58,111.76,4.93,45.76,11.47,484.24,3.9,9.17,55.08,8.79,0.0,635.33,,0.9,51.87,50.65
2022-08-13 16:30:00,31.1,0.95,12.03,3.32,571.03,49.11,50.13,556.07,467.23,18.0,13.12,237.03,56.72,56.92,1.02,50.49,24.5,42.87,55.59,4.04,0.0,12.92,10.6,11.55,108.37,4.97,46.61,11.4,484.7,3.9,9.45,55.11,8.88,0.0,600.6,,0.83,52.31,50.71
2022-08-13 16:45:00,31.0,0.94,12.0,3.24,538.2,49.29,50.35,499.33,456.27,17.46,13.18,237.0,56.72,56.91,0.99,50.34,24.45,43.28,55.85,3.98,0.0,12.89,10.55,11.55,103.13,4.97,45.96,11.4,484.3,3.9,9.62,55.36,8.95,0.0,564.27,,0.8,52.03,50.91
2022-08-13 17:00:00,31.9,0.94,12.0,3.25,536.63,49.23,50.31,443.8,454.13,15.99,13.14,237.1,56.65,56.82,0.91,49.99,24.42,42.82,55.79,3.96,0.0,12.91,10.56,11.55,103.36,5.0,44.96,11.3,483.6,3.9,8.79,55.3,8.92,0.0,526.4,49.56,0.8,51.69,50.81
2022-08-13 17:15:00,31.3,0.94,11.96,3.24,505.5,48.97,49.99,393.1,453.6,14.36,13.16,237.1,56.53,56.71,0.81,49.73,24.38,42.52,55.48,3.95,0.0,12.88,10.5,11.49,103.05,4.97,45.16,11.29,483.0,3.91,7.88,54.99,8.87,0.0,512.69,,0.8,51.44,50.49
2022-08-13 17:30:00,31.5,0.94,11.9,3.23,503.2,48.75,49.84,336.6,453.03,12.52,13.11,237.03,56.42,56.6,0.71,49.65,24.32,42.46,55.32,3.96,0.0,12.87,10.46,11.47,104.41,4.97,45.1,11.2,481.8,3.92,6.82,54.84,8.81,0.0,451.73,,0.8,51.39,50.32
2022-08-13 17:45:00,31.3,0.94,11.81,3.22,492.57,48.66,49.74,279.8,450.07,10.51,13.11,237.03,56.34,56.48,0.59,49.46,24.25,42.47,55.2,3.96,0.0,12.83,10.38,11.36,104.83,5.0,44.12,11.13,482.83,3.92,5.67,54.74,8.75,0.0,407.13,,0.8,51.18,50.16
2022-08-13 18:00:00,31.25,0.93,11.68,3.21,464.93,48.36,49.42,225.93,457.23,7.57,13.06,237.0,56.19,56.32,0.43,48.94,24.2,42.11,54.8,3.94,0.0,12.78,10.33,11.25,102.86,4.93,43.88,10.96,480.63,3.98,4.12,54.42,8.62,0.0,361.38,48.41,0.8,50.63,49.81
2022-08-13 18:15:00,31.3,0.97,11.54,3.37,458.03,47.97,49.04,169.67,475.67,5.77,13.04,236.93,56.07,56.2,0.32,48.45,24.15,41.7,54.47,4.07,0.0,12.73,10.2,11.08,106.48,4.87,42.34,10.83,481.5,3.99,3.04,54.06,8.38,0.0,310.67,,0.86,50.15,49.4
2022-08-13 18:30:00,31.3,0.97,11.35,3.42,420.67,47.46,48.58,118.87,486.47,3.98,12.92,237.0,55.98,56.08,0.22,47.95,24.11,41.27,53.95,4.09,0.0,12.6,10.03,10.78,104.41,4.87,41.85,10.63,481.03,4.0,2.14,53.58,8.06,0.0,265.93,,0.9,49.73,48.88
2022-08-13 18:45:00,30.4,0.96,11.11,3.4,380.8,46.94,48.07,64.27,487.37,2.8,12.76,237.0,55.9,55.99,0.16,47.34,24.08,40.56,53.42,4.04,0.0,12.46,9.81,10.5,106.4,4.87,40.76,10.34,481.53,4.01,1.48,53.08,7.8,0.0,220.87,,0.85,49.5,48.35
2022-08-13 19:00:00,30.25,0.95,10.84,3.39,349.07,46.3,47.45,49.17,487.9,2.02,12.66,236.9,55.81,55.9,0.11,46.71,24.03,39.56,52.74,4.0,0.0,12.28,9.57,10.2,103.49,4.93,40.33,10.06,480.6,4.04,1.07,52.44,7.51,0.0,178.76,46.24,0.8,48.93,47.69
2022-08-13 19:15:00,30.1,0.93,10.52,3.39,312.73,45.71,46.9,43.33,485.7,1.48,12.46,236.93,55.71,55.79,0.08,46.21,23.96,39.14,52.22,3.97,0.0,12.09,9.32,9.89,101.64,4.8,40.14,9.79,479.8,4.06,0.79,51.91,7.2,0.0,137.0,,0.8,48.45,47.14
2022-08-13 19:30:00,29.75,0.9,10.22,3.3,255.2,45.2,46.4,36.07,481.93,1.22,12.34,236.93,55.59,55.66,0.07,45.71,23.87,38.54,51.71,3.84,0.0,11.91,9.16,9.56,97.28,4.83,39.68,9.49,479.13,4.07,0.7,51.4,6.85,0.0,96.73,,0.79,47.99,46.65
2022-08-13 19:45:00,29.5,0.16,9.98,0.0,203.3,44.52,,26.87,17.0,0.96,12.42,237.97,56.05,56.13,0.05,45.0,23.77,37.54,49.02,0.67,0.0,12.06,9.21,,91.04,4.0,39.34,9.23,475.72,0.0,0.59,,,0.0,55.73,,0.0,46.38,43.3
2022-08-13 20:00:00,29.1,0.16,10.15,0.0,186.9,42.86,,18.6,2.67,0.7,12.7,237.93,56.11,56.16,0.04,43.0,23.71,36.24,,0.68,0.0,13.13,9.61,,84.84,4.0,38.04,9.35,473.03,0.0,0.46,,,0.0,23.93,41.16,0.0,44.07,
2022-08-13 20:15:00,27.9,0.16,10.52,0.0,141.57,41.25,,5.27,0.0,0.41,13.14,238.0,56.04,56.14,0.02,41.19,23.66,34.93,,0.67,0.0,13.86,9.9,,73.6,4.0,36.81,9.73,470.17,0.0,0.33,,,0.0,5.27,,0.0,42.25,
2022-08-13 20:30:00,27.05,0.16,10.99,0.0,70.07,39.4,,0.0,0.0,0.01,13.95,237.93,56.03,56.1,0.0,39.55,23.58,33.61,,0.66,0.0,14.39,10.39,,100.83,4.0,35.52,10.19,467.93,0.0,0.01,,,0.0,0.0,,0.0,40.61,
2022-08-13 20:45:00,25.9,0.16,11.34,0.0,40.63,38.03,,0.0,0.0,0.0,15.51,237.9,56.03,56.09,0.0,37.98,23.53,32.0,,0.67,0.0,14.72,10.84,,91.08,4.0,34.11,10.6,467.6,0.0,0.0,,,0.0,0.0,,0.0,39.16,
2022-08-13 21:00:00,25.3,0.16,11.64,0.0,40.57,36.54,,0.0,0.0,0.0,16.58,237.93,55.97,56.05,0.0,36.49,23.53,30.37,,0.66,0.0,15.0,11.16,,60.89,4.0,32.75,10.91,464.6,0.0,0.0,,,0.0,0.0,35.56,0.0,37.72,
2022-08-13 21:15:00,24.7,0.16,11.92,0.0,40.93,35.18,,0.0,0.0,0.0,16.98,237.97,55.95,56.01,0.0,35.12,23.52,29.15,,0.66,0.0,15.3,11.37,,25.31,4.0,31.76,11.23,463.37,0.0,0.0,,,0.0,0.0,,0.0,36.39,
2022-08-13 21:30:00,24.25,0.16,12.2,0.0,-1.03,34.13,,0.0,0.0,0.0,,237.97,55.96,56.0,0.0,33.84,23.47,28.08,,0.66,0.0,15.5,,,11.18,4.0,30.68,11.48,464.93,0.0,0.0,,,0.0,0.0,,0.0,35.17,
2022-08-13 21:45:00,23.6,0.16,12.22,0.0,-0.6,33.0,,0.0,0.0,0.0,,237.9,55.96,55.98,0.0,32.72,23.47,27.19,,0.66,0.0,15.54,,,8.64,4.0,29.84,11.5,464.97,0.0,0.0,,,0.0,0.0,,0.0,34.05,
2022-08-13 22:00:00,22.95,0.15,12.3,0.0,16.43,32.0,,0.0,0.0,0.0,19.28,237.93,55.96,55.97,0.0,31.64,23.51,26.36,,0.63,0.0,15.67,13.38,,8.36,4.0,28.79,11.58,377.27,0.0,0.0,,,0.0,0.0,32.25,0.0,32.99,
2022-08-13 22:15:00,23.2,0.13,12.53,0.0,58.27,31.33,,0.0,0.0,0.0,18.65,238.0,55.96,55.97,0.0,,23.49,25.37,,0.55,0.0,16.12,12.02,,6.66,4.0,,11.85,4.6,0.0,0.0,,,0.0,0.0,,0.0,32.41,
2022-08-13 22:30:00,25.45,0.12,12.79,0.0,-0.77,31.3,,0.0,0.0,0.0,,237.93,55.95,55.97,0.0,,23.3,24.4,,0.53,0.0,16.56,,,5.07,4.0,,12.1,1.87,0.0,0.0,,,0.0,0.0,,0.0,32.35,
2022-08-13 22:45:00,24.8,0.12,12.8,0.0,-0.43,31.22,,0.0,0.0,0.0,,237.9,55.95,55.97,0.0,,23.17,23.6,,0.52,0.0,16.57,,,5.07,4.0,,12.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.34,
2022-08-13 23:00:00,23.5,0.12,12.83,0.0,-0.77,31.2,,0.0,0.0,0.0,,237.8,55.95,55.97,0.0,,23.1,23.07,,0.52,0.0,16.59,,,5.1,4.0,,12.14,0.0,0.0,0.0,,,0.0,0.0,31.98,0.0,32.35,
2022-08-13 23:15:00,22.8,0.12,12.84,0.0,-0.6,31.2,,0.0,0.0,0.0,,237.83,55.95,55.96,0.0,,23.07,22.68,,0.51,0.0,16.6,,,5.13,4.0,,12.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.33,
2022-08-13 23:30:00,22.65,0.12,12.87,0.0,-0.7,31.2,,0.0,0.0,0.0,,237.9,55.95,55.94,0.0,,23.05,22.43,,0.52,0.0,16.61,,,5.15,4.0,,12.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.3,
2022-08-13 23:45:00,21.9,0.12,12.89,0.0,-0.73,31.13,,0.0,0.0,0.0,,237.97,55.95,55.94,0.0,,23.04,22.04,,0.52,0.0,16.62,,,5.22,4.0,,12.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.26,
2022-08-14 00:00:00,22.0,0.12,12.92,0.0,-0.6,31.1,,0.0,0.0,0.0,,238.0,55.89,55.94,0.0,,23.04,21.8,,0.53,0.0,16.65,,,5.34,4.0,,12.2,0.0,0.0,0.0,,,0.0,0.0,31.89,0.0,32.26,
2022-08-14 00:15:00,22.4,0.12,12.91,0.0,-0.93,31.1,,0.0,0.0,0.0,,237.93,55.87,55.94,0.0,,23.04,21.8,,0.52,0.0,16.68,,,5.48,4.0,,12.28,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.27,
2022-08-14 00:30:00,21.45,0.12,12.97,0.0,-0.67,31.1,,0.0,0.0,0.0,,237.87,55.86,55.94,0.0,,23.05,21.47,,0.52,0.0,16.71,,,5.6,4.0,,12.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.23,
2022-08-14 00:45:00,20.5,0.12,12.98,0.0,-0.07,31.08,,0.0,0.0,0.0,,237.97,55.87,55.91,0.0,,23.06,21.04,,0.51,0.0,16.76,,,5.67,4.0,,12.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.2,
2022-08-14 01:00:00,20.05,0.12,13.0,0.0,-0.52,31.0,,0.0,0.0,0.0,,237.96,55.86,55.91,0.0,,23.05,20.69,,0.52,0.0,16.76,,,5.71,4.0,,12.3,0.0,0.0,0.0,,,0.0,0.0,31.81,0.0,32.2,
2022-08-14 01:15:00,19.9,0.12,13.02,0.0,-0.47,31.0,,0.0,0.0,0.0,,237.93,55.86,55.91,0.0,,23.02,20.39,,0.52,0.0,16.78,,,5.75,4.0,,12.35,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.2,
2022-08-14 01:30:00,19.8,0.12,13.03,0.0,-0.6,31.0,,0.0,0.0,0.0,,237.93,55.86,55.91,0.0,,22.98,20.07,,0.52,0.0,16.79,,,5.79,4.0,,12.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.2,
2022-08-14 01:45:00,19.3,0.12,13.06,0.0,-0.6,30.99,,0.0,0.0,0.0,,237.93,55.86,55.91,0.0,,22.93,19.98,,0.51,0.0,16.8,,,5.82,4.0,,12.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.19,
2022-08-14 02:00:00,18.65,0.12,13.1,0.0,-0.73,30.9,,0.0,0.0,0.0,,237.97,55.86,55.91,0.0,,22.88,19.9,,0.51,0.0,16.83,,,5.85,4.0,,12.4,0.0,0.0,0.0,,,0.0,0.0,31.77,0.0,32.16,
2022-08-14 02:15:00,18.3,0.12,13.13,0.0,-0.77,30.9,,0.0,0.0,0.0,,238.0,55.86,55.91,0.0,,22.84,19.9,,0.52,0.0,16.89,,,5.87,4.0,,12.43,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.18,
2022-08-14 02:30:00,18.2,0.12,13.16,0.0,-0.6,30.9,,0.0,0.0,0.0,,237.97,55.86,55.88,0.0,,22.81,19.9,,0.51,0.0,16.9,,,5.86,4.0,,12.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.15,
2022-08-14 02:45:00,17.9,0.12,13.18,0.0,-1.0,30.9,,0.0,0.0,0.0,,237.97,55.86,55.88,0.0,,22.78,19.82,,0.51,0.0,16.92,,,5.88,4.0,,12.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.1,
2022-08-14 03:00:00,17.6,0.12,13.22,0.0,-0.53,30.8,,0.0,0.0,0.0,,238.0,55.86,55.88,0.0,,22.76,19.7,,0.51,0.0,16.93,,,5.84,4.0,,12.5,0.0,0.0,0.0,,,0.0,0.0,31.66,0.0,32.06,
2022-08-14 03:15:00,17.0,0.12,13.25,0.0,-0.77,30.8,,0.0,0.0,0.0,,237.97,55.86,55.88,0.0,,22.74,19.55,,0.5,0.0,16.94,,,5.86,4.0,,12.56,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.02,
2022-08-14 03:30:00,17.3,0.12,13.28,0.0,-0.7,30.8,,0.0,0.0,0.0,,237.9,55.86,55.88,0.0,,22.71,19.34,,0.51,0.0,16.96,,,5.86,4.0,,12.6,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.0,
2022-08-14 03:45:00,17.4,0.12,13.3,0.0,-0.7,30.75,,0.0,0.0,0.0,,237.97,55.86,55.88,0.0,,22.67,19.07,,0.51,0.0,16.97,,,5.87,4.0,,12.6,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.0,
2022-08-14 04:00:00,17.3,0.12,13.34,0.0,-0.53,30.7,,0.0,0.0,0.0,,237.93,55.86,55.88,0.0,,22.62,19.02,,0.51,0.0,16.99,,,5.88,4.0,,12.6,0.0,0.0,0.0,,,0.0,0.0,31.57,0.0,32.0,
2022-08-14 04:15:00,16.6,0.12,13.34,0.0,-0.9,30.7,,0.0,0.0,0.0,,237.97,55.86,55.88,0.0,,22.57,19.1,,0.51,0.0,17.0,,,5.81,4.0,,12.67,0.0,0.0,0.0,,,0.0,0.0,,0.0,32.0,
2022-08-14 04:30:00,16.35,0.12,13.36,0.0,-0.7,30.69,,0.0,0.0,0.0,,237.97,55.86,55.87,0.0,,22.53,19.1,,0.5,0.0,17.01,,,5.78,4.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.99,
2022-08-14 04:45:00,15.9,0.12,13.4,0.0,-0.97,30.6,,0.0,0.0,0.0,,237.9,55.86,55.85,0.0,,22.51,18.99,,0.5,0.0,17.03,,,5.79,4.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.96,
2022-08-14 05:00:00,15.95,0.12,13.42,0.0,-0.67,30.6,,0.0,0.0,0.0,,237.87,55.83,55.84,0.0,,22.48,18.83,,0.51,0.0,17.04,,,5.74,4.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,31.45,0.0,31.92,
2022-08-14 05:15:00,15.9,0.12,13.44,0.0,-0.53,30.6,,0.0,0.0,0.0,,237.93,55.8,55.84,0.0,,22.44,18.68,,0.51,0.0,17.04,,,6.05,4.0,,12.77,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.9,
2022-08-14 05:30:00,15.6,0.12,13.47,0.0,-1.0,30.53,,0.0,0.0,0.0,,237.97,55.79,55.84,0.0,,22.38,18.42,,0.5,0.0,17.06,,,8.34,4.0,,12.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.89,
2022-08-14 05:45:00,15.4,0.12,13.48,0.0,-0.7,30.5,,0.0,0.0,0.0,,237.93,55.78,55.85,0.0,,22.32,18.06,,0.53,0.0,17.06,,,32.62,4.0,,12.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.86,
2022-08-14 06:00:00,15.2,0.12,13.51,0.0,-0.7,30.5,,0.0,0.0,0.01,,237.93,55.78,55.9,0.0,,22.23,17.67,,0.51,0.0,17.11,,,79.59,4.0,,12.8,0.0,0.0,0.01,,,0.0,0.0,31.33,0.0,31.83,
2022-08-14 06:15:00,15.3,0.12,13.54,0.0,-0.5,30.43,,0.0,0.0,0.01,,238.0,55.78,55.89,0.0,,22.13,17.34,,0.51,0.0,17.14,,,101.08,4.0,,12.87,0.0,0.0,0.01,,,0.0,0.0,,0.0,31.8,
2022-08-14 06:30:00,15.7,0.12,13.56,0.0,-0.6,30.4,,1.72,0.0,0.08,,237.97,55.79,55.9,0.0,,22.03,17.17,,0.5,0.0,17.14,,,97.69,4.0,,12.9,0.0,0.0,0.07,,,0.0,23.53,,0.0,31.8,
2022-08-14 06:45:00,15.6,0.12,13.58,0.0,-0.9,30.4,,14.41,0.0,0.32,,237.97,55.79,55.91,0.02,,21.94,17.1,,0.51,0.0,17.15,,,81.49,4.0,,12.9,0.0,0.0,0.23,,,0.0,36.4,,0.0,31.77,
2022-08-14 07:00:00,15.45,0.12,13.6,0.0,-0.7,30.3,,23.2,0.0,0.66,,238.0,55.86,55.93,0.04,,21.86,17.1,,0.51,0.0,17.15,,,85.3,4.0,,12.9,0.0,0.0,0.42,,,0.0,24.87,31.17,0.0,31.75,
2022-08-14 07:15:00,16.0,0.12,13.63,0.0,-0.47,30.3,,46.53,0.0,1.47,,237.97,55.86,55.98,0.08,,21.78,17.1,,0.52,0.0,17.15,,,108.54,4.0,,12.91,0.0,0.0,0.77,,,0.0,50.33,,0.0,31.71,
2022-08-14 07:30:00,17.25,0.12,13.64,0.0,-1.0,30.3,,64.14,0.0,2.12,,237.97,55.95,56.04,0.12,,21.72,17.38,,0.5,0.0,17.17,,,111.52,4.0,,13.0,0.0,0.0,1.05,,,0.0,71.87,,0.0,31.7,
2022-08-14 07:45:00,18.5,0.12,13.65,0.0,-0.9,30.21,,65.33,0.0,2.17,,238.0,55.96,56.06,0.12,,21.69,18.04,,0.5,0.0,17.2,,,111.55,4.0,,13.0,0.0,0.0,1.08,,,0.0,73.73,,0.0,31.67,
2022-08-14 08:00:00,19.7,0.12,13.68,0.0,-0.57,30.2,,56.79,0.0,1.76,,237.93,55.96,56.06,0.1,,21.7,18.74,,0.52,0.0,17.19,,,109.83,4.0,,13.0,0.0,0.0,0.86,,,0.0,59.36,31.05,0.0,31.64,
2022-08-14 08:15:00,19.9,0.12,13.7,0.0,-1.1,30.18,,34.47,0.0,0.83,,237.93,55.89,56.0,0.05,,21.73,19.09,,0.52,0.0,17.21,,,94.92,4.0,,13.03,0.0,0.0,0.51,,,0.0,32.2,,0.0,31.62,
2022-08-14 08:30:00,19.6,0.12,13.74,0.0,-0.97,30.1,,36.41,0.0,0.91,,237.87,55.86,55.98,0.05,,21.77,19.1,,0.52,0.0,17.21,,,98.9,4.0,,13.1,0.0,0.0,0.54,,,0.0,33.93,,0.0,31.6,
2022-08-14 08:45:00,21.3,0.12,13.75,0.0,-0.63,30.1,,45.33,0.0,1.18,,237.97,55.86,56.0,0.07,,21.81,19.13,,0.52,0.0,17.24,,,102.65,4.0,,13.1,0.0,0.0,0.64,,,0.0,41.0,,0.0,31.6,
2022-08-14 09:00:00,22.15,0.12,13.78,0.0,-0.93,30.09,,53.6,0.0,1.42,,237.9,55.88,56.0,0.08,,21.84,19.37,,0.5,0.0,17.25,,,107.79,4.0,,13.1,0.0,0.0,0.73,,,0.0,47.47,30.93,0.0,31.57,
2022-08-14 09:15:00,22.6,0.12,13.8,0.0,-0.57,30.0,,61.27,0.0,1.63,,237.93,55.95,56.02,0.09,,21.89,19.83,,0.51,0.0,17.26,,,110.63,4.0,,13.16,0.0,0.0,0.81,,,0.0,54.67,,0.0,31.52,
2022-08-14 09:30:00,24.25,0.12,13.84,0.0,-0.8,30.0,,72.07,0.0,1.94,,237.93,55.96,56.05,0.11,,21.95,20.55,,0.51,0.0,17.27,,,112.78,4.0,,13.2,0.0,0.0,0.96,,,0.0,64.07,,0.0,31.5,
2022-08-14 09:45:00,25.4,0.12,13.86,0.0,-0.37,30.0,,111.0,0.0,2.55,,237.93,55.98,56.1,0.14,,22.04,21.36,,0.51,0.0,17.29,,,118.59,4.0,,13.2,0.0,0.0,1.22,,,0.0,82.0,,0.0,31.5,
2022-08-14 10:00:00,25.4,0.12,13.93,0.0,-1.27,30.0,,679.4,0.0,3.62,,237.97,56.06,56.19,0.2,,22.17,22.35,,0.51,0.0,17.3,,,123.57,4.0,,13.24,4.43,0.0,1.62,,,0.0,524.13,30.87,0.0,31.47,
2022-08-14 10:15:00,27.1,0.12,13.96,0.0,-0.97,30.0,,664.76,0.0,11.81,,237.93,56.42,56.64,0.67,,22.39,23.36,,0.52,0.0,17.31,,,115.66,4.0,,13.3,6.52,0.0,6.17,,,0.0,536.28,,0.0,31.38,
2022-08-14 10:30:00,27.75,0.12,14.01,0.0,-0.93,30.0,,643.8,0.0,17.5,,237.97,56.87,57.09,1.0,,22.7,26.66,,0.5,0.0,17.34,,,103.97,4.0,,13.3,2.4,0.0,9.63,,,0.0,514.73,,0.0,31.3,
2022-08-14 10:45:00,28.8,0.12,14.05,0.0,-0.53,30.0,,817.87,0.0,18.0,,237.93,56.98,57.2,1.03,,23.1,31.0,,0.51,0.0,17.37,,,113.44,4.0,,13.35,0.0,0.0,9.08,,,0.0,646.0,,0.0,31.27,
2022-08-14 11:00:00,28.4,0.52,14.11,2.8,-0.8,29.95,30.16,848.33,576.43,18.0,,237.3,56.76,56.96,1.03,,23.58,34.11,32.75,2.2,0.0,17.11,,17.56,115.55,4.73,,13.45,0.0,4.54,8.87,33.16,14.81,0.0,671.33,33.29,0.43,31.96,30.07
2022-08-14 11:15:00,28.2,0.69,13.64,3.84,207.8,30.41,30.93,849.67,610.97,18.0,20.67,237.13,56.59,56.8,1.02,,24.09,36.87,35.69,2.92,0.0,16.1,16.72,13.17,113.0,5.0,,12.97,0.0,6.4,9.05,35.94,9.64,0.0,676.93,,0.6,35.33,30.65
2022-08-14 11:30:00,29.9,0.73,13.11,3.8,377.27,33.66,33.8,874.93,586.0,18.0,15.72,237.07,56.57,56.78,1.02,,24.28,37.64,38.56,3.08,0.0,16.3,12.02,13.15,113.11,5.0,,12.4,0.0,5.93,9.04,38.79,9.66,0.0,702.33,,0.63,37.2,33.57
